ac_id_09,booth_id_14,booth_name_14,parts_14,village_14,ward_14,taluk_14,district_14,pc_id_09,pc_name_09,pc_reserved_09,ac_name_14,ac_reserved_14
85,38,"38 ആസ3ദ് ഒമഒ-3റിയല് എല് പി സ്തറ്റുള്--എഴക്കരന3ട് (വടക്ക“ ഭാഗഠ)--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ""11 വീട്ടുനമ്പര് 103 - 276വ3൪ഡ""12 വീട്ടുനമ്പര് 1 - 105 &333 --347","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,39,"39 ആസ3ദ് ഒമഒ-3റിയല് എല് പി--സ്തറ്റുള്എഴക്കരനട്ര“ (ഒതക്ക“ ഭാഗഠ)--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ“1 വീട്ടുനമ്പര് 1 - 219 &354 - 451വ3൪ഡ“12 വീട്ടുനമ്പര് 106 --332","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,40,"40 ഒസന്റ്ഒമരീസ“ ഇഠഗ്ലീഷ“ മീഡിയഠ സ്തറ്റുള്--ഒവട്ടിത്തറ--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ“1 വീട്ടുനമ്പര് 220 -353വ3൪ഡ”2 വീട്ടുനമ്പര് 30-80വ3൪ഡ”3-വീട്ടുനമ്പര് 1","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,41,"41 ഗവ യു; പി സ്തറ്റുള് എഴക്കരന3ട്--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ”2 വീട്ടുനമ്പര് 1 - 29 &81 - 384വ3൪ഡ""3 വീട്ടുനമ്പര് 1 - 109 &-201 - 350","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,42,"42 ഗവ എല് പി സ്തറ്റുള് ഒനച്ചറ്റുര്--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ”3 വീട്ടുനമ്പര് 351 -424വ3൪ഡ“4 വീട്ടുനമ്പര് 1-420","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,43,"43 ഗവ എല് പി സ്തറ്റുള് മണീട്(പടിഞ്ഞ)റ്ഭാഗ൦)--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ”5 വീട്ടുനമ്പര് 1 -349വ3൪ഡ“6 വീട്ടുനമ്പര് 284- 323","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,44,"44 ഗവ എല് പി സ്തറ്റുള് മണീട്(കിഴക്ക“ഭാഗ൦)--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ”6 വീട്ടുനമ്പര് 1 - 283വ3൪ഡ""7 വീട്ടുനമ്പര് 1 -45 &102 - 232","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,45,"45 ഗവ.ഒവ)ഒക്കഷണല് ഹയര്ഒസക്കദെറി സ്തറ്റുള്--മണീട്(പടിഞ്ഞ)റ് ഭാഗഠ)--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ”9 വീട്ടുനമ്പര് 1 - 144വ3൪ഡ”10 വീട്ടുനമ്പര് 1 - 47 &63 - 65-& 76 - 86 & 76","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,46,"46 ഗവ.ഒവ)ഒക്കഷണല് ഹയര് ഒസക്കദെറി സ്തറ്റുള്--മണീട് (കിഴക്ക“ ഭാഗഠ)--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ”7 വീട്ടുനമ്പര് 233-447വ)൪ഡ”9 വീട്ടുനമ്പര് 145--4950360510 വീട്ടുനമ്പര്","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,47,"47 ഉദയ പബ“ളിക് ഒഒലബ്രറി ബ‘1ല്ഡിങ്ങ“പ)ബ്ര--(35E","മണിട്പലെ3യത്ത“-- - വ3൪ഡ”8 വീട്ടുനമ്പര് 1-486","മണീട്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,48,"48 ഗവ. ഒഒഹസ്തറ്റുള് ,ഉനൃരമന(വടക്ക3ഭാഗ൦)--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ“1 വീട്ടുനമ്പര് 1 - 281വ3൪ഡ""2 വീട്ടുനമ്പര് 1 - 96, 100","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,49,"49 ഗവ. ഒഒഹസ്തറ്റുള് , ഉനൃരമന (ഒതക്കറ്റൂ ഭാഗഠ)--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ”2 വീട്ടുനമ്പര് 101 - 110 &117 - 282വ3൪ഡ""3 വീട്ടുനമ്പര് 1 --93 &312 - 3304 വിട","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,50,"50 ഗവ.ഒല)വ൪ ഒഒപ്രമറി സ്തറ്റുള്ഉനൃരമന ഇനൃസ“റ്റ്--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ”3 വീട്ടുനമ്പര് 95- 160വ3൪ഡ”4 വീട്ടുനമ്പര് 18- 160","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,51,"51 ഒഒഹസ്തറ്റൂള് രാമമംഗലഠ (ഒതക്കറ്റുഭാഗഠ)--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ”4 വീട്ടുനമ്പര് 237 - 302വ3൪ഡ""10 വീട്ടുനമ്പര് 1 - 51 &96 --283വ3൪ഡ”10 വിട്ട","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,52,"52 ഒഒഹസ്തറ്റൂള് രാമമംഗലഠ (വടക്ക“ഭാഗ൦)--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ”5 വീട്ടുനമ്പര് 52-95വ3൪ഡ”6 വീട്ടുനമ്പര് 145-196വ)൪ഡ”-10 വീട്ടുനമ്പര്","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,53,"53 ഗവ. എല്.പി.സ്പറ്റുള് ,രാമമംഗലഠ--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ”6 വീട്ടുനമ്പര് 1 -12വ3൪ഡ”9 വീട്ടുനമ്പര് 1 - 52വ3൪ഡ”11-വീ'കൂനമ്പര് 12 - 8","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,54,"54 ഗവ. എല്.പി.സ്പറ്റുള്, കിഴുമുറി--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ”6 വീട്ടുനമ്പര് 13 - 143 &249 - 305വ3൪ഡ”9 വീട്ടുനമ്പര് 53 --274വ3൪ഡ”10 വീട്","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,55,"55 മഹിളാസമാജഠ ബില്ഡിഠഗ്, മാമലഒണ്ണൂരി--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ”7 വീ'കൂനമ്പര് 26-43,46,47,48വ3൪ഡ""8 വീ'കൂനമ്പര് 28--322വ3൪ഡ”9 വീ'കൂനമ്പര്","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,56,"56 ഗവ. ഒഒഹസ്തറ്റുള് , മാമലഒണ്ണൂരി--(35E","(റാമമഠഗലഠ പലെ3യത്ത”-- - വ3൪ഡ”10 വീ'കൂനമ്പര് 197 - 199 &217 - 248വ3൪ഡ”7 വീ'കൂനമ്പര്-44,45,49 &51 - 360വ3൪ഡ""","ര3മമ൦ഗല൦","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,57,"57 ഗവ.യറ്റൂ പി സ്തറ്റുള് ഓണക്കറ്റുര് സനൃത്ത“(ഒതക്ക“--ഭാഗഠ)--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ”7 വീ'കൂനമ്പര് 162 -303വ3൪ഡ”8 വീ'കൂനമ്പര് 1-239","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,58,"58 (qupg പി സ്തറ്റുള് ഓണക്കറ്റുര് സനൃത്ത“(വടക്ക“--ഭാഗഠ)--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ”8 വീ'കൂനമ്പര് 240 -352വ3൪ഡ“7 വീ'റ്റുനമ്പര് 110 - 114വ)൪ഡ”9-വീ'കൂനമ്പര് 1 - 3","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,59,"59 ഗവ.യറ്റൂ പി സ്തറ്റുള് ഓണക്കറ്റുര് ഒന3൪ത്ത“--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ”9 വീ'കൂനമ്പര് 32 - 190വ3൪ഡ”10 വീ'റ്റുനമ്പര് 1 - 341","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,60,"60 ഒസന്റ്ഒമരീസ“യറ്റു പി സ്തറ്റുള് അലെല്ഒപ്പട്ടി--(ഒതക്ക“ ഭാഗഠ)--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ”6 വീ'കൂനമ്പര് 1 - 172 &232 - 341വ3൪ഡ""7 വീ'കൂനമ്പര് 1 --109വ3൪ഡ""11 വീ'കൂനമ്പര്","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,61,"61 ഒസന്റ്ഒമരീസ“യറ്റു പി സ്തറ്റുള് അലെല്ഒപ്പട്ടി--(വടക്ക“ ഭാഗഠ)--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ”4 വീ'കൂനമ്പര് 116 - 182വ)൪ഡ”5 വീ'റ്റുനമ്പര് 276- 334വ3൪ഡ”6-വീ'കൂനമ്പര് 173","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,62,"62 ഗവ ഹയര് ഒസക്കദെറി സ്തറ്റുള് പ3മ്പ3ക്ക3ട («pg--പി വിഭാഗഠ)--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ""5 വീ'കൂനമ്പ൪ ’I - 180 &216 - 224 & 183 - 192,202,265വ3൪ഡ”'|'|-വീ'കൂനമ്പര് 97 - 158","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,63,"63 ഗവ ഹയര് ഒസക്കദെറി സ്തറ്റുള് പ3മ്പ3ക്ക3ട--(ഒഒഹസ്തറ്റുള് വിഭാഗഠ)--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ"" 1 ,77","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,64,"64 എ൦ ടി എ൦ ഹയര് ഒസക്കദെറി സ്തറ്റുള്--പ3മ്പ3ക്കറ്റൂട--( പറ്റൂതീയ ഒകട്ടിടം, കിഴക്ക“ ഭാഗഠ)--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ"" 1 ,66","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,65,"65 എ൦ ടി എ൦ ഹയര് ഒസക്കദെറി സ്തറ്റുള്--പ3മ്പ3ക്കറ്റൂട--(പറ്റൂതിയ ഒകട്ടിടം ,പടിഞ്ഞ3റ് ഭാഗഠ)--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- - വ3൪ഡ“1 വീ'കൂനമ്പര് 186 - 463വ3൪ഡ“3 വീ'റ്റുനമ്പര് 160 - 189 &244 --299വ3൪ഡ”4 വീ'റ്റുനമ്","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,66,"66 ഗവ.യറ്റൂ പി സ്തറ്റുള് വടക്കന് പിറമാടം--(35E","പ3മ്പ3ക്കറ്റൂട പലെ3യത്ത”-- -","പ3മ്പ3ക്കറ്റൂട","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,67,"67 ഒസന്റ് പ്ര3൯സിസ“ യറ്റുപി സ്പറ്റൂള്,ആമ്പല്ല8൪--(പറ്റൂതിയ ഒകട്ടിടം, പടിഞ്ഞ3റുഭാഗ൦)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ“1 വീ'കൂനമ്പര് 1 - 308വ3൪ഡ""3 വീ'റ്റുനമ്പര് 1 - 117","ആമ്പല്ലറ്റുര്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,68,"68 ഒമ്പന്റ്പ്ര3൯സിസ“യ&പി സ്പറ്റൂള്,ആമ്പല്ല8൪ (--പറ്റൂതീയ ഒകട്ടിടം, കിഴക്ക“ ഭാഗഠ)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ“1 വീ'കൂനമ്പര് വ3൪ഡ”3 വീ'കൂനമ്പര് 165-212വ3൪ഡ”15-വീ'കൂനമ്പ൪ 211 - 244","ആമ്പല്ലറ്റുര്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,69,"69 ഗവ.ജ&നിയര് ഒബസിക്സ്പറ്റുള്, ആമ്പല്ലറ്റുര്--(വടക്കറ്റുഭാഗഠ)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ”3 വീ'കൂനമ്പര് 212 -325വ3൪ഡ“4 വീ'റ്റുനമ്പര് 1 - 199വ)൪ഡ”15-വീ'കൂനമ്പര് 210","ആമ്പല്ലറ്റുര്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,70,"70 ഗവ.ജ&നിയര് ഒബസിക്സ്പറ്റുള്, ആമ്പല്ലറ്റുര്--(ഒതക്കറ്റൂഭാഗഠ)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ”4 വീ'കൂനമ്പര് 200 - 399വ3൪ഡ”5 വീ'റ്റുനമ്പര് വ3൪ഡ”15-വീ'കൂനമ്പര് 1 - 146","ആമ്പല്ലറ്റുര്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,71,"71 ഗവ.എല്.പി. സ്പറ്റുള് ,ക3ഞ്ഞിരമറ്റം (കിഴക്ക“ഭാഗ൦) ഗേ","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ”5 വീ'കൂനമ്പര് വ3൪ഡ”6 വീ'കൂനമ്പര് 219 - 318വ3൪ഡ”12-വീ'കൂനമ്പര് 273 - 3590.06","ആമ്പല്ലറ്റുര്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,72,"72 ഗവ.എല്.പി. സ്പറ്റുള് ,ക3ഞ്ഞിരമറ്റം (പടിഞ്ഞ3റ്--ഭാഗഠ)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ”6 വീ'കൂനമ്പര് 319 -587വ3൪ഡ“7 വീ'റ്റുനമ്പര് 1 - 177","ആമ്പല്ലറ്റുര്",10,"കണയന്നറ്റുര്","എറണ3ക3ള൦",14,Kottayam,"",Piravom,""
85,73,"73 ഗവ.യറ്റുപി.സ്പ&ള് ,കിഒച്ചരി (പടിഞ്ഞ3റ്ഭാഗ൦)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ""11 വീ'കൂനമ്പര് 32-425വ)൪ഡ”12 വീ'കൂനമ്പര് 299-485","ആമ്പല്ലറ്റുര്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,74,"74 ഗവ.യറ്റുപി.സ്പ&ള് ,കിഒച്ചരി (കിഴക്ക“ഭാഗ൦)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ”9 വീട്ടുനമ്പര് 550 - 639 വ3൪ഡ”10 വീട്ടുമ്പര് 501 - 556 വ3൪ഡ“-12 വീട്ടുമ്പര് 268","ആമ്പല്ലറ്റുര്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,75,"75 ഗവ.യറ്റുപി.സ്പ&ള് ,കിഒച്ചരി (കിഴക്ക“ഭാഗ൦)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ”7 വീട്ടുനമ്പര് 86 -208 വ3൪ഡ”8 267-277 വ3൪ഡ“ 1 O 204 - 237-വ3൪ഡ""1 വീട്ടുമ്പര് 1","ആമ്പല്ലറ്റുര്",10,"കണയന്നറ്റുര്","എറണ3ക3ള൦",14,Kottayam,"",Piravom,""
85,76,"76 യറ്റുപി.സ്പറ്റുള് ,റേറാട്ടറ ( പറ്റൂതിയ ഒകട്ടിടം)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- - വ3൪ഡ”7 വീ'കൂനമ്പര് 285-590വ)൪ഡ”12 വീ'കൂനമ്പര് 126-162വ3൪ഡ”-13 വീ'റ്റുനമ്പര് 119","ആമ്പല്ലറ്റുര്",10,"കണയന്നറ്റുര്","എറണ3ക3ള൦",14,Kottayam,"",Piravom,""
85,77,"77 എല് പി എന്ന“, അരയന്ക3വ3 ( കിഴക്ക“ ഭാഗഠ)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- -","ആമ്പല്ലറ്റുര്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,78,"78 എല് പി എന്ന“, അരയന്ക3വ3 ( ഒതക്ക“ ഭാഗഠ)--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- -","ആമ്പല്ലറ്റുര്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,79,"79 എല് പി എന്ന“, അരയന്ക3വ3--(35E","ആമ്പല്ലറ്റുര് പലെ3യത്ത“-- -","ആമ്പല്ലറ്റുര്","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,80,"80 ഒമ്പന്റ്ഒജ3സഫ“ എല് പി സ്തറ്റൂള്, ഒചത്തിഒക്ക3ട്--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ3൪ഡ“1 വീ'കൂനമ്പര് 1 - 162വ3൪ഡ”2 വീ'റ്റുനമ്പര് 1 - 160 &202 - 274","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,81,"81 (ടല3വ൪ ഒഒപ്രമറി സ്തറ്റുള് പ3൪പ്പ3ഒക്ക3ട്,--(ഒതക്ക“ ഭാഗഠ)--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ3൪ഡ“1 വീ'കൂനമ്പര് 163 - 313വ3൪ഡ” 12 0.11'3m0'u6 70 - 168 &204 --368വ3൪ഡ”13 വീ'കൂനമ","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,82,"82 (ടല3വ൪ ഒഒപ്രമറി സ്തറ്റുള് പ3൪പ്പ3ഒക്ക3ട്--(വടക്ക“ ഭാഗഠ)--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ)൪ഡ""2 161 - 201 വ)൪ഡ""'|3 ’I -69 ,310-352","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,83,"83 യു; പി സ്തറ്റുള് എടക്ക3ട്ടുവയല്--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ3൪ഡ”2 വീ'കൂനമ്പര് 275-289വ)൪ഡ”3 വീ'റ്റുനമ്പര് 1 - 249വ3൪ഡ”11-വീ'കൂനമ്പര് 1 - 22","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,84,"84 ഒസന്റ“ഒമരീസ“ഒല)വ൪ ഒഒപ്രമറി സ്തറ്റുള് ,എഴിപ്രഠ--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ3൪ഡ”3 വീ'കൂനമ്പര് 275 - 310വ3൪ഡ""4 വീ'റ്റുനമ്പര് 1 - 125 &181 --228വ)൪ഡ”5 വീ'കൂനമ്പര","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,85,"85 യറ്റുപി.സ്പറ്റുള് ഒവളിയന3ട്--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- -","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,86,"86 ഒസന്റ് ഒപ3ള്മ്പ“ ഒഒഹസ്തറ്റുള് ഒവളിയന3ട്--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ3൪ഡ”6 വീ'കൂനമ്പര് 188 - 213 &242 - 357വ3൪ഡ""7 വീ'കൂനമ്പര് 1 - 190 &-230 - 250","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,87,"87 (ടല3വ൪ ഒഒപ്രമറി സ്തറ്റുള് ക3ന3യിഒക്ക3ട്--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ3൪ഡ”7 വീ'കൂനമ്പര് 191 - 229 &251 - 271വ3൪ഡ""8 വീ'കൂനമ്പര് 1 --250വ3൪ഡ”9 വീ'കൂനമ്പര","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,88,"88 (ടല3വ൪ ഒഒപ്രമറി സ്തറ്റുള് ഒഒകപ്പട്ടുര്--(ഒതക്ക“ഭാഗ൦)--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ3൪ഡ”8 വീട്ടുമ്പര് 251 - 348 വ3൪ഡ”9 വീട്ട്നമ്പര് 195 - 205 വ3൪ഡ“ 1O-വീട്ട് നമ്പര് 15","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,89,"89 (ടല3വ൪ ഒഒപ്രമറി സ്തറ്റുള് ഒഒകപ്പട്ടുര് (വടക്ക“--ഭാഗഠ)--(35E","എടക്കഠട്ടുവയല് പലെ3യത്ത“-- - വ3൪ഡ”9 വീ'കൂനമ്പര് 206 -417വ3൪ഡ”10 വീ'കൂനമ്പര് 1 - 150 &255- 312","എടക്ക3ട്ടുവയല്","കണയന്നറ്റുര്","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,90,"90 ഒസന്റ്. ആന്റണീസ“എല്.പി.സ്ത&ള് മുളക്ക3ള൦( ഗേ--ഒതക്ക“ ഭാഗഠ )","പിറവ൦ പലെ3യത്ത“-- - വ3൪ഡ"" 11 വീട്ട്നമ്പര് 287 - 313","പിറവഠ","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,91,"91 ഒസന്റ്. ആന്റണീസ“എല്.പി.സ്ത&ള് മുളക്ക3ള൦( ഗേ--ഒതക്ക“ ഭാഗഠ )","പിറവ൦ പലെ3യത്ത“-- - (വ)൪ഡ” 1 വീട്ടുനമ്പര് 457 - 663 ) (വ)൪ഡ” 2 വീട്ടുനമ്പര് 1 - 121 &-575 - 667)","പിറവഠ","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,92,"92 ഗവ. ഹയര് ഒസക്കദെറി സ്പറ്റുള് ന3മക്ക3ഴി--(35E","പിറവ൦ പലെ3യത്ത“-- - വ)൪ഡ"" ’I’I oﬂ'gmmJta ’I - ’I’I’I &170 - 246 & 284 - 287വ)൪ഡ""'|0-വീ'റ്റുനമ്പര് 167 - 168 &174","പിറവഠ","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,93,"93 ഒസന്റ് ഒജ3സഫ“ എച്ചടു്എസടു്എസ“, പിറവ൦--(പടിഞ്ഞ3റ് ഭാഗഠ)--(35E","പിറവ൦ പലെ3യത്ത“-- - വ)൪ഡ""8 വീട്ട്നമ്പര് ’I - 278 ,309 - 406 ,422 - 440","പിറവഠ","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,94,"94 ഒസന്റ് ഒജ3സഫ“ എച്ചടു്എസടു്എസ“, പിറവ൦ (--ഒതക്ക“ ഭാഗഠ)--(35E","പിറവ൦ പലെ3യത്ത“-- - വ)൪ഡ""8 വീ'റ്റുനമ്പര് ’I - 278 &309 - 406 & 422 - 440","പിറവഠ","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
85,95,"95 ഒസന്റ് ഒജ3സഫ“ എച്ചടു്എസടു്എസ“, പിറവ൦ (മദ്ധജ്യ--ഭാഗഠ)--(35E","പിറവ൦ പലെ3യത്ത“-- - വ3൪ഡ""4 വീ'കൂനമ്പ൪ 172 - 175 &177 - 227 & 228 - 352വ3൪ഡ""9-വീ'കൂനമ്പര് 1 - 165","പിറവഠ","മുവ്വ3റ്റുപ3ഴ","എറണ3ക3ള൦",,14,Kottayam,"",Piravom,""
