ac_id_09,booth_id_14,booth_name_14,district_name_14,latitude,longitude,modis,modis_rank,booth_id_21
29,8,"Our Lady Of Livrament School , Arlem, (west Wing)","South Goa",15.302461,73.975196,,,
29,9,"Govt Govt Primary School, Manora (east Wing)","South Goa",15.307346,73.974123,,,
29,10,"Govt Govt Primary School, Manora (west Wing)","South Goa",15.307346,73.974123,,,
29,11,"St St Tereza High School, Ganapoga I","South Goa",15.315562,73.995216,,,
29,31,"Govt Govt Primary School, Bhati, Curtorim","South Goa",15.276775,74.036179,,,
29,32,"Govt Govt Primary School,gogol Housing Board, Margao (ww)","South Goa",15.286172,73.998703,,,
29,33,"Govt Primary School Gogol Housing Board, Margao (ew)","South Goa",15.283854,74.003166,,,
29,34,"Bhatikar Model High School, Gogol (east Wing)","South Goa",15.290809,73.99527,,,
29,35,"Bhatikar Model High School, Gogol (west Wing)","South Goa",15.290477,74.000763,,,
30,1,"Presentation Convent High School (north Wing)","South Goa",15.294286,73.973152,"Urban area",9,
30,2,"Holy Spirit Institute (west Wing)","South Goa",15.281593,73.959781,"Urban area",9,
30,3,"Presentation Convent High School (south Wing)","South Goa",15.280656,73.958534,"Urban area",9,
30,4,"Adm Sec Kadamba Transport Corp, Madel (south Wing)","South Goa",15.28159301,73.95978103,"Urban area",9,
30,5,"Adm Sec Kadamba Transport Corp (north Wing)","South Goa",15.280656,73.95853402,"Urban area",9,
30,6,"Our Lady Of Rosary Immaculate School (pre Primary Section)","South Goa",15.291083,73.961843,"Urban area",9,
30,7,"Govt Govt Primary School (east Wing) Ambaji, Fatorda","South Goa",15.294413,73.956211,,,
30,8,"O/o Exe Exe Engg, Div Vi, P W D D (main Stores)","South Goa",15.292332,73.966589,"Urban area",9,
30,9,"Govt Govt Primary School Ambaji, Fatorda (west Wing)","South Goa",15.294413,73.956211,,,
30,10,"J J Nehru Stadium Office Premises (south Wing), Fatorda","South Goa",15.29428602,73.973152,"Urban area",9,
30,11,"Govt Govt Primary School New Bldg Bldg (north Wing), Fatorda","South Goa",15.291815,73.966825,"Urban area",9,
31,5,"St St Joseph High School,aquem, (south Wing)","South Goa",15.276035,73.977953,"Urban area",9,
31,6,"Govt Govt Primary School, Motidongor (west Wing)","South Goa",15.277978,73.972331,"Urban area",9,
31,7,"Govt Govt Primary School, Motidongor (east Wing)","South Goa",15.277978,73.972331,"Urban area",9,
31,8,"Government Primary School T B Cunha School ,new Building, Aquem (north Wing)","South Goa",15.271103,73.964569,"Urban area",9,
31,9,"Government Primary School T B Cunha School ,new Building, Aquem (south Wing)","South Goa",15.27516,73.966042,"Urban area",9,
31,10,"Govt Govt Primary School, Vidhya Mandir, Bal Bhavan Kendra (north Wing),aquem","South Goa",15.270606,73.964067,"Urban area",9,
31,11,"District Fire Station, Aquem","South Goa",15.269861,73.963724,"Urban area",9,
31,12,"Government Primary School, Vidhya Mandir, Bal Bhavan Kendra,(south Wing)","South Goa",15.269447,73.964411,"Urban area",9,
31,13,"Office Of The Inspector Legal Metrology","South Goa",15.271186,73.965784,"Urban area",9,
31,14,"Govt Govt Agriculture Farm Bldg , (north Wing)","South Goa",15.275243,73.967802,"Urban area",9,
31,15,"Govt Govt Agriculture Farms Bldg ,(south Wing)","South Goa",15.276899,73.961281,"Urban area",9,
31,16,"Government Primary School, Francisco Luis Gomes, Colmorod, (east Wing)","South Goa",15.270275,73.959862,"Urban area",9,
31,17,"Government Primary School, Francisco Luis Gomes, Colmorod (west Wing)","South Goa",15.269282,73.965355,"Urban area",9,
31,18,"Dr Francisco Luis Gomes, District Library Bldg ,colomorod","South Goa",15.27102,73.966134,"Urban area",9,
31,19,"Government Primary Middle School, (middle Wing)","South Goa",15.270938,73.959482,"Urban area",9,
31,20,"Govt Govt Primary Middle School, (east Wing)","South Goa",15.270606,73.96004,"Urban area",9,
31,21,"Sewerage Plant, Pwd,sirvodem","South Goa",15.270606,73.957165,"Urban area",9,
31,22,"Damodar College Of Commerce And Economics","South Goa",15.273911,73.951391,"Urban area",9,
31,23,"Government Primary Middle School, Sirvodem (west Wing)","South Goa",15.270565,73.957594,"Urban area",9,
31,24,"Damodar High School","South Goa",15.274392,73.953547,"Urban area",9,
31,25,"Loyola High School, (west Wing)","South Goa",15.27386,73.956066,"Urban area",9,
36,18,"Government Primary School (west Wing) Cotto Cotto Cotto Amona, Quepem Goa","South Goa",15.216854,74.073365,,,
36,19,"Government Primary School, Amona (old Building) Chinchemol Chinchemol Chinchemol Amona, Quepem Goa","South Goa",15.217421,74.070135,,,
36,20,"Government Primary School, Adnem, Quepem Goa","South Goa",15.168484,74.042573,,,
36,21,"Government Primary School, Cupe, Adnem Adnem Adnem Balli, Quepem Goa","South Goa",15.244109,74.058441,,,
36,22,"Government Primary School, Cotta Cotta Cotta Fatorpa Quepem Goa","South Goa",15.14993115,74.00319337,,,
36,23,"Government Primary School, Cordem Cordem Cordem Balli, Quepem Goa","South Goa",15.128893,74.037707,,,
36,24,"Government Primary and Middle School, Benurdem, Quepem Goa","South Goa",15.131922,74.034993,,,
36,25,"Government Primary School (east Wing) Bomdamol Fatorpa, Quepem Goa","South Goa",15.1433768,73.99838693,,,
35,44,"Govt Govt Primary School, Mugalli","South Goa",15.244109,74.009003,,,
36,39,"Govt Govt Primary School, Velipwadda","South Goa",15.063748,74.049509,,,
36,40,"Govt Govt Primary School, Quisconda Quepem Goa","South Goa",15.208331,74.074234,,,
36,41,"Govt Govt Primary School, Nuvem Khol, Canacona","South Goa",15.110755,73.9431956,,,
36,42,"Govt Govt Primary School, Cuddi Khol, Canacona","South Goa",15.09152211,73.92559849,,,
36,43,"Govt Govt Primary School, Popoidando, Canacona","South Goa",15.088794,73.999271,,,
36,44,"Govt Govt Primary School, Shiroti Canacona","South Goa",15.115754,73.942419,,,
36,45,"Govt Govt Primary School, Saleri Khol, Canacona","South Goa",15.0824,73.9654,,,
36,46,"Gurukul Middle School Kajumol Khol, Canacona","South Goa",15.084721,73.972954,,,
37,32,"Govt Govt Primary School Maad Maad Cacora (west Wing)","South Goa",15.251077,74.102523,,,
37,33,"Govt Govt Primary School Cacora (east Wing)","South Goa",15.250154,74.112704,,,
37,34,"Govt Govt Primary School, Cacora (west Wing)","South Goa",15.250154,74.112704,,,
37,35,"The New Education Institute Curchorem (std Ix B)","South Goa",15.261035,74.11055,,,
37,36,"Govt Govt of Goa, Office of the Assistant Engineer, Electricity Dept Dept Sub Div Div Iv (const) Curchorem Curchorem Goa","South Goa",15.25617,74.117935,,,
37,37,"The New Education Institute, Curchorem (std Ix E)","South Goa",15.261035,74.11055,,,
29,38,"Exe Exe Eng Eng W R D D W D D Xiii Gogal","South Goa",15.288408,73.99325,,,
31,31,"Adarsh V V V High School, (north Wing)","South Goa",15.275243,73.967804,"Urban area",9,
31,32,"G H R S S I D C , Common Facility & Training Centre, Malbhat","South Goa",15.269056,73.964845,"Urban area",9,
31,33,"Margao Muncipal Library","South Goa",15.272086,73.958029,"Urban area",9,
31,34,"Fatima Convent High School, (east Wing)","South Goa",15.273437,73.956999,"Urban area",9,
31,35,"Fatima Convent High School, (middle Wing)","South Goa",15.273437,73.956999,"Urban area",9,
31,36,"Fatima Convent High School, (west Wing)","South Goa",15.273458,73.956897,"Urban area",9,
31,37,"Shishu Bharati M & N High School, (west Wing)","South Goa",15.276314,73.95546,"Urban area",9,
31,38,"Shishu Bharati M & N High School,(east Wing)","South Goa",15.276464,73.95528,"Urban area",9,
33,34,"The Aims English Medium School (pre Pry Section),rumdamol Davorlim(room No 1)","South Goa",15.267957,73.993923,,,
33,35,"The Aims English Medium School (pre Pry Section),rumdamol Davorlim(room No 2)","South Goa",15.27694,73.987965,,,
34,38,"Village Panchayat Office,chinchemol,ambaulim","South Goa",15.189757,74.054332,,,
34,39,"Government Primary School,chinchemol","South Goa",15.189757,74.054332,,,
31,26,"Loyola High School, (east Wing)","South Goa",15.27386,73.956066,"Urban area",9,
32,20,"Village Panchayat Office (east Wing), Mazilwado","South Goa",15.260598,73.93139,,,
32,21,"Village Panchayat Office (west Wing), Benaulim","South Goa",15.260598,73.93139,,,
32,22,"St St Aloysius High School (west Wing), Benaulim","South Goa",15.252379,73.933729,,,
32,23,"Govt Govt Primary School Pulwaddo (west Wing), Pulwado","South Goa",15.262409,73.938096,,,
32,24,"Directorate Of Ind Ind Wood Craft Training Centre,pulvado","South Goa",15.260856,73.944104,,,
32,25,"Govt Govt Primary School (east Wing), Pulwado","South Goa",15.262409,73.938096,,,
32,26,"Govt Govt Primary School Calvaddo,varca(west Wing)","South Goa",15.232629,73.944136,,,
32,27,"Govt Govt Primary School Calvaddo,varca(east Wing)","South Goa",15.232629,73.944136,,,
32,28,"St St Mary High School (north Wing) Kg Class, Calwaddo, Varca","South Goa",15.232349,73.944179,,,
32,29,"St St Mary High School, Varca (south Wing) X B","South Goa",15.232349,73.944179,,,
32,30,"Govt Govt Primary School, Fatrade","South Goa",15.217079,73.932055,,,
34,40,"Government Primary School,deulwada","South Goa",15.186133,73.99319,,,
34,41,"Government Primary School,motta Balli(north Wing)","South Goa",15.156394,74.023261,,,
34,42,"Government Primary School,motta Balli(south Wing)","South Goa",15.156394,74.023261,,,
35,39,"Govt Govt Primary School, Sao Jose De Areal/padribhat (north Wing)","South Goa",15.250443,74.005923,,,
35,40,"Community Hall","South Goa",15.258269,74.007468,,,
35,41,"Govt Primary School, Igregwado (east Wing)","South Goa",15.260297,74.005494,,,
35,42,"Govt Primary School, Igregwado (west Wing)","South Goa",15.260297,74.005494,,,
35,43,"Govt Govt Primary School, Mugalli (new)","South Goa",15.246427,74.012779,,,
37,38,"Government Primary School, Ghadiwada, Cacora","South Goa",15.238454,74.114244,,,
37,39,"Industrial Training Institute, Cacora Administrative Block (library)","South Goa",15.24416,74.119657,,,
37,40,"Industrial Training Institute, Cacora Administrative Block (class Room No No 4)","South Goa",15.24416,74.119657,,,
37,41,"Government Primary School, Soliem, Soliem","South Goa",15.242781,74.141307,,,
38,38,"Government Primary School Dhadem","South Goa",15.33405,74.205498,,,
38,39,"Government Primary School Mirabag","South Goa",15.285841,74.132255,,,
38,40,"Governement Primary School Costi","South Goa",15.281536,74.131225,,,
38,41,"Govt Primary School, Calem (north Wing)","South Goa",15.274912,74.124649,,,
38,42,"Govt Primary School, Calem (south Wing)","South Goa",15.290415,74.183832,,,
38,43,"Sarvangin Balvikas Yojana Anganwadi,calem","South Goa",15.290731,74.183941,,,
38,44,"Government Primary School Maulinguem","South Goa",15.260067,74.204479,,,
40,45,"Govt Govt Primary School Bldg , Avem","South Goa",15.015212,74.0731797,,,
40,46,"Govt Govt Primary School Mahal, Banddem","South Goa",14.997733,74.055168,,,
40,47,"Govt Govt Primary School Bldg , Karvem","South Goa",15.015212,74.0731797,,,
40,48,"Govt Govt Primary School Bldg , Shristhal","South Goa",14.996217,74.050445,,,
40,49,"Govt Govt Primary School Bldg , Kudewada","South Goa",14.996406,74.050898,,,
32,31,"V V P P Office, Orlim","South Goa",15.218394,73.94891,,,
32,32,"St St Pius High School, Batty Orlim","South Goa",15.217574,73.948843,,,
32,33,"Govt Govt Primary School, Calvaddo","South Goa",15.185822,73.947837,,,
32,34,"Village Panchayat Office, Cavelossim","South Goa",15.185781,73.94994,,,
33,1,"Govt Govt Primary School, Ratwado (south Wing)","South Goa",15.256879,73.965515,,,
33,2,"Govt Govt Primary School, Ratwado (middle Wing)","South Goa",15.25683,73.965515,,,
33,3,"Perpetual Succor Convent High School, Navelim (room No 1)","South Goa",15.262657,73.958191,"Urban area",9,
33,21,"Office Of Induatrial Training Institute, Aquem Baixo (north Wing)","South Goa",15.261666,73.974372,"Urban area",9,
33,22,"Office Of Induatrial Training Institute, Aquem Baixo (south Wing)","South Goa",15.261666,73.974372,"Urban area",9,
33,23,"Govt Govt Primary School, Cotta, Davorlim (east Wing)","South Goa",15.269833,73.987627,,,
33,24,"Govt Govt Primary School, Cotta, Davorlim (west Wing)","South Goa",15.269833,73.987627,,,
33,25,"Govt Govt Primary School, Cotta, Davorlim (middle Wing)","South Goa",15.269833,73.987627,,,
33,26,"Govt High School Davorlim, New Bldg , Cotta (south Wing)","South Goa",15.269978,73.987491,,,
33,27,"Communidade Office, Cotta,davorlim (panchayat Bldg)","South Goa",15.26991,73.987169,,,
33,28,"Govt High School Davorlim, Grnd Floor, Cotta, (north Wing)","South Goa",15.269978,73.987491,,,
33,29,"Govt High School Davorlim, Grnd Floor, Cotta, (south Wing)","South Goa",15.269978,73.987491,,,
34,1,"St Francis Xavier High School,macasana(east Wing)","South Goa",15.289163,74.059063,,,
34,2,"G P S Macasana","South Goa",15.289192,74.058988,,,
34,3,"St Francis Xavier High School,macasana(north Wing)","South Goa",15.289163,74.059063,,,
34,4,"Government Primary School,cotta","South Goa",15.257151,74.034927,,,
34,5,"St Joseph Educational Institute,chandor","South Goa",15.261136,74.045663,,,
34,6,"Village Panchayat Office,chandor Covorim","South Goa",15.260515,74.044569,,,
34,7,"Multipurpose Hall Of Village Panchayat,voily Cavorim","South Goa",15.259739,74.044493,,,
34,30,"Cuncolim Muncipal Library","South Goa",15.180915,73.999851,,,
34,31,"Government Primary School,toleabhat(east Wing)","South Goa",15.184963,74.013588,,,
34,32,"Government Primary School,toleabhat(east Wing)","South Goa",15.184963,74.013588,,,
34,33,"Government Primary Schoool Takaband","South Goa",15.184275,74.011405,,,
34,34,"Government Primary School,panzarconni,(west Wing)","South Goa",15.210982,74.017242,,,
34,35,"Government Primary School,panzarconni,(east Wing)","South Goa",15.186133,73.99321,,,
34,36,"Infant Jesus High School,(new Building),paricotto,(south Wing)","South Goa",15.182551,74.009582,,,
34,37,"Infant Jesus High School,(new Building),paricotto,(west Wing)","South Goa",15.182551,74.009582,,,
35,1,"Govt Govt Primary School, Baradi, Velim, (south Wing)","South Goa",15.14871,73.958287,,,
35,2,"Govt Govt Primary School, Baradi, Velim, (north Wing)","South Goa",15.14871,73.958287,,,
35,3,"Gps (central Wing), Baradi","South Goa",15.14871,73.958287,,,
35,4,"St St Rock High School, Toleancanto, Velim (north Wing)","South Goa",15.157626,73.964521,,,
35,5,"St St Rock High School , Toleancanto, Velim (south Wing)","South Goa",15.157626,73.964521,,,
35,6,"Govt Primary School, Zainawado, Velim","South Goa",15.164052,73.967104,,,
35,7,"St St Xavier High School, Ambelim, Velim (east Wing)","South Goa",15.165465,73.973951,,,
35,8,"St St Xavier High School, Ambelim, Velim (west Wing)","South Goa",15.165465,73.973951,,,
35,28,"Govt Govt Primary School, Dramapur (north Wing)","South Goa",15.235765,73.98747,,,
35,29,"Govt Govt Primary School, Dramapur (south Wing)","South Goa",15.235765,73.98747,,,
35,30,"Village Panchayat Office, Dramapur","South Goa",15.238125,73.981183,,,
35,31,"Govt Govt Primary School, Sarzora (north Wing)","South Goa",15.212555,74.001074,,,
35,32,"Govt Govt Primary School, Sarzora (south Wing)","South Goa",15.212555,74.001074,,,
35,33,"Village Panchayat Office, Sarzora","South Goa",15.213611,73.995667,,,
35,34,"Govt Govt Primary School, Dicarpale","South Goa",15.244109,74.009001,,,
35,35,"Craftsman Training Centre, Nr Govt Balwadi, Dicarpale","South Goa",15.2449,74.009002,,,
35,36,"Govt Govt Balwadi, Dicarpale","South Goa",15.244109,74.009002,,,
35,37,"Govt Primary School, Sao Jose De Areal/oilemoll","South Goa",15.246179,74.002233,,,
35,38,"Govt Govt Primary School, Sao Jose De Areal/padribhat (south Wing)","South Goa",15.250443,74.005923,,,
36,1,"Govt Govt Primary School, Cottombi, Quepem Goa","South Goa",15.247248,74.051811,,,
36,2,"Govt Govt Primary School, Avedem, Quepem Goa","South Goa",15.235248,74.050941,,,
36,3,"Old Govt Govt Bldg, Avedem, Quepem Goa","South Goa",15.235248,74.050941,,,
36,4,"Office Of the Inspector Of Survey & Land Records, Quepem Goa","South Goa",15.213976,74.070522,,,
36,5,"Government Office Complex, (new Bldg ) Ground Floor,garage, Quepem Goa","South Goa",15.213976,74.070522,,,
36,6,"Government Primary School, (west Wing), Deao Cusmon,quepem Goa","South Goa",15.21144,74.070618,,,
36,26,"Government High School (east Wing), Bomdamol Bomdamol Bomdamol Fatorpa,quepem Goa","South Goa",15.14341506,73.9982307,,,
36,27,"Government Primary School (west Wing) Bomdamol Bomdamol Fatorpa, Quepem Goa","South Goa",15.14353974,73.99832139,,,
36,28,"Government Primary School, Quitol, Quepem Quepem Quepem Goa","South Goa",15.132259,73.977351,,,
36,29,"Government Primary School, Betul Quepem Goa","South Goa",15.135656,73.954964,,,
36,30,"Office Of the Village Panchayat Naqueri Betul, Quepem Quepem Goa","South Goa",15.135656,73.954964,,,
36,31,"Village Community Hall, Canaguinim, Quepem Quepem Quepem Goa","South Goa",15.115754,73.942419,,,
36,32,"Government Middle School, Canibag Fatorpa Quepem Goa, Canibag Fatorpa Quepem","South Goa",15.110697,74.017446,,,
36,33,"Government Primary School, Morpirla Quepem Quepem Quepem Goa, Morpirla Quepem","South Goa",15.115319,73.999958,,,
36,34,"Government Primary School, Dabem Dabem Morpirla, Quepem Quepem Quepem Goa","South Goa",15.114543,73.988483,,,
36,35,"Bhagawant Mahavir Govt Govt High School, Padi Quepem","South Goa",15.090439,74.031423,,,
36,36,"Govt Govt Primary School, Subdolem Barcem Quepem","South Goa",15.117179,74.048683,,,
36,37,"Govt Govt Primary School, Shirli Barcem Quepem","South Goa",15.069912,74.061273,,,
36,38,"Govt Primary School, Barcem Quepem","South Goa",15.067462,74.049804,,,
37,1,"Government Primary School, Hodar","South Goa",15.26303,74.092188,,,
37,2,"Government Primary School, Xelvona","South Goa",15.266836,74.075784,,,
37,3,"Govt Govt Primary School, Assolda","South Goa",15.257526,74.06012,,,
37,4,"Govt Govt Primary School, Assolda ( New Building)","South Goa",15.257601,74.059854,,,
37,5,"Govt Govt Primary School, Dhamadwada Xeldem (south Wing)","South Goa",15.246456,74.085013,,,
37,6,"Govt Govt Primary School Gonvol Shelde","South Goa",15.246619,74.074282,,,
37,7,"Govt Govt Primary School, Dhamadwada Xeldem (north Wing)","South Goa",15.246456,74.085013,,,
37,8,"Govt Govt High School,sheldem Quepem (east Wing)","South Goa",15.238822,74.082961,,,
37,28,"Government Primary School, Pontemol(west Wing)","South Goa",15.254791,74.122752,,,
37,29,"Govt Govt of Goa, Office of the Assistant Engineer, Electricity Dept Dept Sub Div Div I Curchorem Curchorem Curchorem Goa","South Goa",15.258934,74.112388,,,
37,30,"Curchorem Curchorem Curchorem Cacora Municipal Council, Deulsai Cacora","South Goa",15.249732,74.11227,,,
37,31,"Govt Govt Primary School Maad Cacora (east Wing)","South Goa",15.251077,74.102523,,,
38,1,"Government Primary School, Dharguem","South Goa",15.442214,74.233962,,,
38,2,"Government Primary School, Udalshem","South Goa",15.418309,74.156631,,,
38,3,"Government Primary School, Navem","South Goa",15.421473,74.154831,,,
38,4,"Govt Govt Primary School,surla","South Goa",15.423089,74.195129,,,
38,5,"Govt Govt Primary School,sancorda","South Goa",15.409835,74.173357,,,
38,6,"Govt Govt Primary School, Malem","South Goa",15.411081,74.164442,,,
38,7,"Government Primary School Gurkhem","South Goa",15.393609,74.125756,,,
38,8,"Government Primary School, Tamsodo","South Goa",15.394837,74.118123,,,
38,9,"Government Primary School Pratap Nagar","South Goa",15.410906,74.088863,,,
38,10,"Govt Primary School, Pilliem (new Bldg ), Dharbandora, Pilliem","South Goa",15.415738,74.082417,,,
38,11,"Govt Primary School, Pilliem (old Bldg ), Dharbandora","South Goa",15.415966,74.082251,,,
38,12,"Government Primary School Dayanand Nagar","South Goa",15.398933,74.095724,,,
38,13,"Government Primary School Daukond","South Goa",15.359665,74.12371,,,
38,14,"Govt Primary School, Codli","South Goa",15.356328,74.122683,,,
38,15,"Immaculate Conception Parochial Primary School, Kalsai","South Goa",15.349676,74.117954,,,
39,1,"Govt Primary School Mugoli","South Goa",15.24738,74.145012,,,
39,2,"Govt Primary School, Pajimol (new Bldg )","South Goa",15.220817,74.173851,,,
39,3,"Govt Primary school Pajimol (old Building)","South Goa",15.220775,74.174581,,,
39,4,"Village Panchayat Office Hall Uguem","South Goa",15.224689,74.171748,,,
39,5,"Govt Primary school Uguem (new Bldg)","South Goa",15.228974,74.18591,,,
39,6,"Govt Govt Primary School, Cortali (new Bldg)","South Goa",15.209325,74.14896,,,
39,7,"Govt Govt Primary School, Cortali (old Bldg)","South Goa",15.20887,74.149518,,,
39,8,"Govt Govt Primary School Dando","South Goa",15.228001,74.141192,,,
39,9,"Govt Primary School, Taripanto","South Goa",15.23386,74.148788,,,
39,10,"Govt Govt Hr Hr Secondary School, Khairekhatem (west wing)","South Goa",15.224109,74.157114,,,
39,11,"Govt Govt Hr Hr Secondary School, Khairekhatem (east Wing)","South Goa",15.224171,74.157393,,,
39,12,"Govt Govt Primary School Orcotto (old Bldg)","South Goa",15.22061,74.14336,,,
39,13,"Govt Taluka Library Hall Pattem Sanguem","South Goa",15.227898,74.150977,,,
39,14,"Govt Govt Primary School Pattem (old Bldg) (west Wing)","South Goa",15.227774,74.150591,,,
39,15,"Govt Govt Primary School Pattem (old Bldg) (east Wing)","South Goa",15.227794,74.150784,,,
39,16,"Govt Govt Primary School, Valkini Col No 3","South Goa",15.211147,74.217024,,,
39,17,"Govt Govt Primary School Congarem Bhati","South Goa",15.195742,74.236851,,,
39,18,"Govt Govt Primary School Bhati","South Goa",15.16269,74.240198,,,
39,19,"Govt Govt Primary School Villiena","South Goa",15.15308,74.220715,,,
40,4,"Government High School Bldg Bldg (east Wing), Desaiwada","South Goa",15.0450337,74.0030652,,,
40,5,"Government High School Bldg Bldg (west Wing), Desaiwada","South Goa",15.0450337,74.0030652,,,
40,6,"Government Primary School Bldg , Chaudi","South Goa",15.0093587,74.0414488,,,
40,7,"Government Primary School Bldg , Sawantwada","South Goa",15.0025955,74.0342945,,,
40,8,"Govt Govt Primary School Bldg Bldg Nagarcem (east Wing","South Goa",15.0093587,74.0414488,,,
40,9,"Govt Govt Primary School Bldg (west Wing), Nagarcem","South Goa",15.0093587,74.0414488,,,
40,10,"Govt Govt Middle School Patnem(east Wing)","South Goa",15.0205371,74.0320723,,,
40,11,"Govt Govt Middle School Patnem(west Wing)","South Goa",15.0205371,74.0320723,,,
40,12,"Govt Govt Primary School Bldg , Kindlebag","South Goa",14.995862,74.040191,,,
40,13,"Govt Govt Middle School Bldg , Palolem (east Wing)","South Goa",15.0110832,74.0241099,,,
40,14,"Govt Govt Middle School Bldg , Palolem (west Wing)","South Goa",15.0110832,74.0241099,,,
40,15,"Govt Govt Primary School Bldg(south Wing), Ponsulem","South Goa",15.005462,74.0493398,,,
40,16,"Govt Govt Primary School Bldg(north Wing), Ponsulem","South Goa",15.005462,74.0493398,,,
40,17,"Govt Govt Primary School Bldg , Panyefond Mangan","South Goa",15.013136,74.0502218,,,
40,18,"Govt Govt Primary School Bldg , Delem","South Goa",15.0116074,74.0515363,,,
40,19,"Govt Govt Primary School Bldg , Mastimol (east Wing)","South Goa",15.0116074,74.0515363,,,
40,20,"Govt Govt Primary School Bldg , Mastimol (west Wing)","South Goa",15.0116074,74.0515363,,,
40,43,"Govt Govt Primary School Bldg , Marli","South Goa",14.983659,74.108326,,,
26,11,"Vidya Mandir Adarshnagar, Vasco da Gama (room No 1)","South Goa",15.397335,73.833483,,,
26,12,"Vidya Mandir Adarshnagar, Vasco da Gama (room No 2)","South Goa",15.397335,73.833483,,,
24,1,"Deepvihar Primary School, Mormugao Port Trust,headland, Sada, Mormugao(room No 1)","South Goa",15.409476,73.791542,,,
24,2,"Deepvihar Primary School, Mormugao Port Trust,headland, Sada, Mormugao(room No 2)","South Goa",15.409476,73.791542,,,
24,3,"Deepvihar Primary School, Mormugao Port Trust,headland, Sada, Mormugao(room No 3)","South Goa",15.409476,73.791542,,,
24,4,"Bharatratna Dr Babasaheb Ambedkar Vocational Centrel, Headland Sada","South Goa",15.408206,73.788401,,,
24,5,"Community Center,chld, Headland, Sada, Mormugao, Headland, Sada, Mormugao","South Goa",15.402052,73.789659,"Urban area",9,
24,6,"Deepvihar Secondary School, Mormugao Port Trust,headland,sada,mormugao(room No 1)","South Goa",15.409476,73.791542,,,
24,7,"Deepvihar Secondary School, Mormugao Port Trust,headland,sada,mormugao(room No 2)","South Goa",15.409476,73.791542,,,
40,21,"Govt Govt Primary School Gulem","South Goa",15.0309771,74.0255325,,,
40,22,"Govt Govt Primary School Shristhal","South Goa",15.0138773,74.0712186,,,
40,23,"Govt Govt Primary School Blgd , Nuvem","South Goa",15.015212,74.0731797,,,
40,24,"Govt Govt Middle School Bldg Bldg (east Wing), Bhatpal","South Goa",15.0001377,74.0821103,,,
40,25,"Govt Govt Middle School Bldg , Bhatpal (west Wing)","South Goa",15.0001377,74.0821103,,,
40,26,"Govt Govt Primary School Bldg , Ardhfond Passal","South Goa",15.0001377,74.0821103,,,
40,27,"Govt Govt Primary School Bldg , Galjibag","South Goa",14.9586517,74.0556062,,,
40,28,"Govt Govt Primary School Bldg , Talpona","South Goa",14.9549967,74.0570044,,,
40,29,"Govt Govt Primary School Bldg , Mahalwada","South Goa",14.9675241,74.0652549,,,
40,30,"Govt Govt Primary School Bldg , Sadolxem","South Goa",15.015212,74.0731797,,,
40,31,"Govt Govt Primary School Bldg, Galiem","South Goa",14.9674129,74.0778765,,,
40,32,"Govt Govt Primary School Welwada","South Goa",14.9745912,74.0931794,,,
40,33,"Govt Govt Primary School Bldg , Partgal","South Goa",14.993196,74.10513,,,
40,34,"Govt Govt Primary School Bldg , Iddar","South Goa",14.9745912,74.0931794,,,
24,26,"Government Higher Secondary School, Baina, Vasco da Gama(room No 1)","South Goa",15.396549,73.803657,"Urban area",9,
24,27,"Government Higher Secondary School, Baina, Vasco da Gama(room No 2)","South Goa",15.396549,73.803657,"Urban area",9,
24,28,"Government Higher Secondary School, Baina, Vasco da Gama (room No 3)","South Goa",15.396549,73.803657,"Urban area",9,
24,29,"Ameeniya High School Baina","South Goa",15.396052,73.803614,"Urban area",9,
26,22,"Government Middle School, Alto Dabolim(room No 2)","South Goa",15.3892,73.851849,,,
26,23,"Shree Keshav Smruti High School, Alto Dabolim, (room No 1)","South Goa",15.39146,73.843864,,,
26,24,"Shree Keshav Smruti High School, Alto Dabolim, (room No 2)","South Goa",15.394108,73.841118,,,
26,25,"Governemnt Primary School, Bogmalo(room No 1)","South Goa",15.36984,73.836713,,,
26,26,"Governemnt Primary School, Bogmalo(room No 2)","South Goa",15.36984,73.836713,,,
30,12,"Govt Govt Primary School New Bldg (south Wing), Fatorda","South Goa",15.291815,73.966825,"Urban area",9,
30,13,"O/o Asstt Asstt Engg Engg S D Ii, Section Xxv","South Goa",15.292332,73.966589,"Urban area",9,
30,14,"O/o Inspector Of Survey & Land Records D5 Bldg","South Goa",15.292332,73.966589,"Urban area",9,
30,15,"O/o Ex Ex Engg Engg P W D D Wd Xx (phe), Fatorda","South Goa",15.292332,73.966589,"Urban area",9,
30,16,"Asst Asst Engg Engg Sd I, Wd Vi (r & B) D2 Bldg Bldg (west Wing), Fatorda","South Goa",15.289779,73.969153,"Urban area",9,
30,17,"Govt Govt Primary School (old Building), Fatorda","South Goa",15.291955,73.966803,"Urban area",9,
30,18,"Rosary High School, Fatorda","South Goa",15.291083,73.961843,"Urban area",9,
30,19,"O/o Ex Ex Engg Engg Pwd Pwd Wd Xi (qlty Control), Fatorda","South Goa",15.292332,73.966589,"Urban area",9,
30,20,"O/o Ex Ex Engg Engg P W D D Wd Ix (phe), Fatorda","South Goa",15.289779,73.969153,"Urban area",9,
30,21,"O/o Ex Ex Engg Engg Wd Xxi Accounts Sec (sewerage), Fatorda","South Goa",15.289779,73.969153,"Urban area",9,
30,22,"St St Anne's School Agalli, Gogal","South Goa",15.294286,73.97315206,"Urban area",9,
