AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTVOTPOLL,POSITION,religion,certainty
316,Konch,SC,DHARMENDRA SINGH,M,SC,29,IND,246,12,Hindu,5
316,Konch,SC,KALU RAM,M,SC,41,IND,180,13,Hindu,5
317,Orai,GEN,VINOD CHATURVEDI,M,GEN,47,INC,38982,1,Hindu,46
317,Orai,GEN,SURESH TIWARI,M,GEN,34,BSP,35889,2,Hindu,46
317,Orai,GEN,SURESH KUMAR NIRANJAN (BHAIYAJI),M,GEN,50,JD(U),35133,3,Hindu,62
317,Orai,GEN,SOHRAB KHAN,M,GEN,50,SP,27144,4,Muslim,5
317,Orai,GEN,CHANDRA PRAKASH NAGRAJ,M,GEN,40,SHS,4005,5,Hindu,22
317,Orai,GEN,RAJENDRA KUMAR,M,SC,36,IND,1361,6,Hindu,4
317,Orai,GEN,JITENDRA CHAURSIYA,M,GEN,39,RLD,1297,7,Hindu,83
317,Orai,GEN,SANTOSH KATHERIYA,M,SC,32,CPI(ML)(L),937,8,Hindu,83
317,Orai,GEN,YOGENDRA YADAV,M,GEN,26,IND,688,9,Hindu,5
317,Orai,GEN,HARI KRISHAN,M,GEN,46,BJSH,656,10,Unknown,0
317,Orai,GEN,OM PRAKASH SRIVASTAVA,M,GEN,54,IND,544,11,Hindu,5
317,Orai,GEN,RAVINDRA KUMAR DWIVEDI,M,GEN,34,IJP,504,12,Hindu,21
318,Kalpi,GEN,CHHOTE SINGH,M,GEN,44,BSP,46275,1,Hindu,16
318,Kalpi,GEN,SRIRAM PAL,M,GEN,52,SP,44145,2,Hindu,46
318,Kalpi,GEN,ARUN KUMAR MEHROTRA,M,GEN,47,BJP,26228,3,Hindu,50
318,Kalpi,GEN,AKBAR ALI,M,GEN,61,INC,3296,4,Muslim,46
318,Kalpi,GEN,RANVEER SINGH,M,GEN,32,IND,2796,5,Hindu,5
318,Kalpi,GEN,JAYRAM,M,SC,56,IND,2140,6,Unknown,0
318,Kalpi,GEN,SANTOSH KUMAR,M,GEN,36,IND,1255,7,Hindu,46
318,Kalpi,GEN,RANJEET,M,GEN,46,IND,698,8,Hindu,66
318,Kalpi,GEN,SRIKRISHANA,M,GEN,49,IND,527,9,Unknown,0
319,Madhogarh,GEN,HARI OM,M,GEN,43,BSP,51135,1,Christian,2
319,Madhogarh,GEN,SANT RAM SINGH,M,GEN,45,BJP,47833,2,Hindu,6
319,Madhogarh,GEN,MOOL SHARAN,M,GEN,37,SP,27695,3,Unknown,0
319,Madhogarh,GEN,BRAJENDRA PRATAP SINGH,M,GEN,40,JM,6124,4,Hindu,29
319,Madhogarh,GEN,SHIVRAM,M,GEN,60,INC,3363,5,Hindu,66
319,Madhogarh,GEN,VIRENDRA SINGH,M,GEN,37,IND,1675,6,Hindu,46
319,Madhogarh,GEN,VINOD PRATAP SINGH,M,GEN,42,IND,716,7,Hindu,29
319,Madhogarh,GEN,RAM BABU,M,GEN,48,IND,714,8,Hindu,8
319,Madhogarh,GEN,RAMAKANT TRIPATHI,M,GEN,33,IND,698,9,Hindu,46
319,Madhogarh,GEN,PAVAN KUMAR,M,GEN,39,IND,372,10,Hindu,46
319,Madhogarh,GEN,CHHOTE LAL,M,SC,43,IND,317,11,Hindu,16
320,Bhongaon,GEN,ALOK KUMAR,M,GEN,37,SP,39224,1,Hindu,5
320,Bhongaon,GEN,BIJENDRA SINGH ALIAS BHALLU CHAUHAN,M,GEN,37,BSP,34107,2,Hindu,49
320,Bhongaon,GEN,RAKESH KUMARI ALIAS RASHMI RAJPUT,F,GEN,44,BJP,31040,3,Hindu,29
320,Bhongaon,GEN,UPMA DIXIT,F,GEN,40,INC,3288,4,Hindu,46
320,Bhongaon,GEN,VYAS MUNI YADAV,M,GEN,55,RTKP,1933,5,Hindu,21
320,Bhongaon,GEN,DR.ABDHESH KUMAR SHAKYA,M,GEN,46,RSMD,1652,6,Hindu,46
320,Bhongaon,GEN,SHYAM LAL,M,SC,52,IND,851,7,Hindu,46
320,Bhongaon,GEN,AMIT KUMAR SINGH,M,GEN,25,BJSH,537,8,Hindu,50
320,Bhongaon,GEN,RAMDUTT,M,GEN,40,IND,395,9,Unknown,0
320,Bhongaon,GEN,VINAY KUMAR SINGH,M,GEN,28,IND,331,10,Hindu,21
320,Bhongaon,GEN,THAKUR DAS,M,GEN,50,IND,225,11,Hindu,11
320,Bhongaon,GEN,SATISH KUMAR YADAV ADVOCATE,M,GEN,57,RPD,154,12,Hindu,62
320,Bhongaon,GEN,ASHISH RAJ,M,GEN,30,IND,151,13,Hindu,46
320,Bhongaon,GEN,ASHOK KUMAR,M,SC,37,IND,93,14,Hindu,46
321,Kishni,SC,KM.SANDHYA,F,SC,32,SP,41012,1,Unknown,0
321,Kishni,SC,SUNIL KUMAR,M,SC,41,BSP,35409,2,Hindu,9
321,Kishni,SC,DR.PRIYA RANJAN ASHU,M,SC,31,BJP,26665,3,Hindu,62
321,Kishni,SC,RAMESHWAR DAYAL BALMIKI,M,SC,52,INC,3067,4,Hindu,39
321,Kishni,SC,RAJESH,M,SC,34,IND,931,5,Hindu,66
321,Kishni,SC,NATTHU LAL,M,SC,65,RLD,880,6,Hindu,16
321,Kishni,SC,RAJEEV KUMAR,M,SC,32,IND,573,7,Hindu,46
321,Kishni,SC,YASHKARAN SINGH,M,SC,50,JM,529,8,Hindu,16
321,Kishni,SC,RAJVEER SINGH,M,SC,38,BKD,258,9,Hindu,5
321,Kishni,SC,PUSHPA,F,SC,36,IND,238,10,Hindu,66
321,Kishni,SC,NIRMAL,M,SC,28,IND,224,11,Unknown,0
321,Kishni,SC,AKHILESH KUMAR ALIAS ALKESH,M,SC,37,IND,183,12,Hindu,66
322,Karhal,GEN,SOBARAN SINGH,M,GEN,56,SP,52471,1,Hindu,16
322,Karhal,GEN,RAMESH,M,GEN,45,BSP,35142,2,Unknown,0
322,Karhal,GEN,SHISHUPAL SINGH (S.P.S.),M,GEN,39,INC,18245,3,Hindu,68
322,Karhal,GEN,SARITA DEVI,F,GEN,48,BJP,6277,4,Hindu,13
322,Karhal,GEN,SUSHMA DEVI,F,GEN,37,IND,1226,5,Hindu,13
322,Karhal,GEN,NOURATAN SINGH,M,GEN,31,IND,725,6,Hindu,16
322,Karhal,GEN,PAWAN KUMAR SHAKYA,M,GEN,31,LD,426,7,Hindu,50
322,Karhal,GEN,RAMVIR SHAKYA,M,GEN,51,RSMD,408,8,Hindu,16
322,Karhal,GEN,SARVESH KUMAR,M,GEN,34,IND,389,9,Hindu,5
322,Karhal,GEN,RAJ KISHOR,M,GEN,32,IND,260,10,Hindu,32
322,Karhal,GEN,NIRDESH KUMAR,M,GEN,42,IND,147,11,Hindu,46
322,Karhal,GEN,GIRISH KUMAR,M,GEN,41,IND,117,12,Hindu,46
322,Karhal,GEN,KUMDESH CHANDRA,M,GEN,47,IND,96,13,Hindu,16
322,Karhal,GEN,AJANT SINGH,M,GEN,71,IND,90,14,Hindu,16
323,Shikohabad,GEN,ASHOK YADAV S/O MAHESHWAR SINGH,M,GEN,49,IND,58240,1,Hindu,52
323,Shikohabad,GEN,HARIOM,M,GEN,48,SP,40267,2,Hindu,66
323,Shikohabad,GEN,VIJENDRA SINGH,M,GEN,47,BSP,16718,3,Hindu,16
323,Shikohabad,GEN,BRAJENDRA SINGH,M,GEN,50,JD(U),1375,4,Hindu,46
323,Shikohabad,GEN,COL. NARESH YADAV,M,GEN,54,INC,1208,5,Hindu,46
323,Shikohabad,GEN,RAM SEVAK,M,GEN,46,IND,1060,6,Hindu,29
323,Shikohabad,GEN,ASHOK YADAV S/O PRITHWI SINGH,M,GEN,48,IND,732,7,Hindu,50
323,Shikohabad,GEN,KRISHNA KUMAR,M,GEN,40,IND,623,8,Hindu,46
323,Shikohabad,GEN,MAHESH CHANDRA,M,GEN,67,IND,406,9,Hindu,46
324,Jasrana,GEN,RAM PRAKASH YADAV,M,GEN,56,IND,40649,1,Hindu,12
324,Jasrana,GEN,RAMVIR SINGH,M,GEN,50,SP,32836,2,Hindu,16
324,Jasrana,GEN,SATYA PRAKSH YADAV,M,GEN,66,BSP,18866,3,Hindu,5
324,Jasrana,GEN,RAM GOPAL LODHI,M,GEN,37,RTKP,16744,4,Hindu,22
324,Jasrana,GEN,DR. RAMPAL SINGH YADAV,M,GEN,46,JD(U),9445,5,Hindu,49
324,Jasrana,GEN,MAHESH KUMAR SHAKYA(KAUSH),M,GEN,59,INC,1706,6,Hindu,66
324,Jasrana,GEN,RAGHUNATH SINGH VERMA PATEL,M,GEN,69,JM,1083,7,Hindu,52
324,Jasrana,GEN,SURESH CHANDRA,M,GEN,61,IND,899,8,Hindu,46
324,Jasrana,GEN,RAM PRAKASH JHA,M,GEN,46,RPI,820,9,Hindu,12
324,Jasrana,GEN,JAGDISH SINGH,M,GEN,48,IND,579,10,Hindu,46
324,Jasrana,GEN,RAMRAJ SINGH,M,GEN,48,IND,563,11,Hindu,16
324,Jasrana,GEN,MOHAN DATTAR,M,GEN,34,IND,539,12,Unknown,0
324,Jasrana,GEN,SATENDRA SINGH,M,GEN,30,IND,397,13,Hindu,16
324,Jasrana,GEN,SHEELESH KUMAR,M,GEN,30,IND,324,14,Hindu,16
324,Jasrana,GEN,SHEELENDRA,M,GEN,40,IND,233,15,Unknown,0
325,Ghiror,GEN,JAIVIR SINGH,M,GEN,48,BSP,47528,1,Hindu,16
325,Ghiror,GEN,KU.ANUJESH PRATAP SINGH,M,GEN,30,SP,45219,2,Hindu,16
325,Ghiror,GEN,SUJAN SINGH,M,GEN,46,JD(U),16498,3,Hindu,5
325,Ghiror,GEN,ARAVESH SINGH,M,GEN,36,INC,2012,4,Hindu,16
325,Ghiror,GEN,SANJEEV KUMAR,M,GEN,30,IND,981,5,Hindu,46
325,Ghiror,GEN,AJIT SINGH,M,GEN,30,IND,544,6,Hindu,21
325,Ghiror,GEN,ASHOK KUMAR,M,GEN,40,LD,477,7,Hindu,46
325,Ghiror,GEN,VIJENDRA SINGH,M,GEN,32,IND,375,8,Hindu,16
325,Ghiror,GEN,SHAILENDRA KUMAR,M,GEN,42,IND,369,9,Hindu,46
325,Ghiror,GEN,BIRESH KUMAR,M,SC,49,SSVP,290,10,Hindu,16
325,Ghiror,GEN,CHANDRA PAL SINGH,M,GEN,52,IND,204,11,Hindu,50
325,Ghiror,GEN,KISHANVEER SINGH,M,GEN,44,IND,184,12,Hindu,16
325,Ghiror,GEN,BRAJESH KUMAR,M,GEN,34,IND,177,13,Hindu,46
325,Ghiror,GEN,RAJESH,M,GEN,40,IND,165,14,Hindu,66
325,Ghiror,GEN,RAJESH SINGH,M,GEN,50,JM,149,15,Hindu,46
326,Mainpuri,GEN,ASHOK SINGH CHAUHAN,M,GEN,48,BJP,49367,1,Hindu,52
326,Mainpuri,GEN,PRO.KALICHARAN YADAV,M,GEN,62,SP,44898,2,Hindu,16
326,Mainpuri,GEN,SUNIL VERMA  ALIAS LALU,M,GEN,43,BSP,24352,3,Hindu,7
326,Mainpuri,GEN,SHANKAR LAL BATHAM,M,GEN,51,INC,4265,4,Hindu,26
326,Mainpuri,GEN,SUBHASH PRATAP SINGH,M,GEN,42,IND,1194,5,Hindu,29
326,Mainpuri,GEN,BALVEER SINGH,M,GEN,34,IND,1169,6,Hindu,5
326,Mainpuri,GEN,OMPRAKASH,M,GEN,47,RLD,789,7,Hindu,66
326,Mainpuri,GEN,MANJU DIXIT,F,GEN,32,NCP,424,8,Hindu,5
326,Mainpuri,GEN,AJAY KUMAR DUBEY ALIAS ANJU,M,GEN,30,BJSH,374,9,Hindu,60
326,Mainpuri,GEN,RAJESH KUMAR,M,GEN,39,IND,307,10,Hindu,46
326,Mainpuri,GEN,PRADEEP KUMAR,M,GEN,36,IND,304,11,Hindu,22
326,Mainpuri,GEN,NASIR KHAN,M,GEN,35,JM,293,12,Muslim,46
326,Mainpuri,GEN,SHIV PRATAP SINGH,M,GEN,40,IND,262,13,Hindu,24
326,Mainpuri,GEN,SAURABH,M,GEN,30,SHS,176,14,Hindu,6
327,Aliganj,GEN,AVADHPAL SINGH YADAV,M,GEN,47,BSP,57149,1,Hindu,49
327,Aliganj,GEN,RAMESHWAR SINGH,M,GEN,53,SP,45784,2,Hindu,46
327,Aliganj,GEN,VIJENDRA SINGH,M,GEN,53,BJP,25408,3,Hindu,16
327,Aliganj,GEN,UDAYVEER SUNGH RATHORE,M,GEN,59,INC,1717,4,Hindu,16
327,Aliganj,GEN,SARVAN SINGH,M,GEN,35,IND,1677,5,Hindu,16
327,Aliganj,GEN,RAJKUMAR,M,GEN,47,IND,772,6,Hindu,16
327,Aliganj,GEN,AHEMAD SHAMSHAD,M,GEN,47,RLD,759,7,Unknown,0
327,Aliganj,GEN,TEJBHAN SINGH,M,GEN,27,IND,709,8,Hindu,16
327,Aliganj,GEN,NARENDRA SINGH,M,GEN,47,IND,437,9,Hindu,46
327,Aliganj,GEN,DHARMENDRA SINGH,M,GEN,35,IND,354,10,Hindu,5
327,Aliganj,GEN,ANAR SINGH S/O LAJJA RAM,M,SC,48,IND,313,11,Hindu,18
327,Aliganj,GEN,SHIV KUMAR SINGH,M,GEN,36,IND,256,12,Hindu,29
327,Aliganj,GEN,RAMMURTI,F,GEN,52,IND,245,13,Unknown,0
327,Aliganj,GEN,CHANDRA PRAKASH,M,GEN,36,IND,197,14,Hindu,13
327,Aliganj,GEN,ANAR SINGH S/O KSHETRAPAL,M,GEN,50,IND,163,15,Hindu,90
327,Aliganj,GEN,JAIVEER SINGH,M,GEN,48,IND,156,16,Hindu,46
328,Patiali,GEN,AJAY YADAV,M,GEN,35,BSP,39335,1,Hindu,46
328,Patiali,GEN,RAJEDNRDA SINGH,M,GEN,56,SP,28956,2,Hindu,16
328,Patiali,GEN,NADIRA SULTANA,F,GEN,34,INC,19203,3,Muslim,35
328,Patiali,GEN,RAJJAN PAL SINGH,M,GEN,58,BJP,14461,4,Hindu,46
328,Patiali,GEN,RAM BRIJESH,M,GEN,40,IND,1585,5,Hindu,8
328,Patiali,GEN,GANGA DAYAL,M,GEN,47,RTKP,1253,6,Hindu,31
328,Patiali,GEN,RAMESH SINGH,M,GEN,59,IND,557,7,Hindu,5
328,Patiali,GEN,RAJPAL,M,GEN,44,IND,451,8,Sikh,66
328,Patiali,GEN,NAWAB SINGH,M,GEN,42,IND,380,9,Hindu,16
328,Patiali,GEN,JAGDISH SINGH,M,GEN,40,ASP,269,10,Hindu,46
328,Patiali,GEN,DHARAMVEER SINGH,M,GEN,49,IND,163,11,Sikh,3
328,Patiali,GEN,ABRAR ALI,M,GEN,52,IND,110,12,Muslim,46
328,Patiali,GEN,ASHARFI DEVI,F,GEN,61,IND,108,13,Hindu,3
328,Patiali,GEN,KISHAN CHAND TIWARI,M,GEN,52,IND,95,14,Hindu,46
328,Patiali,GEN,AVDESH SINGH,M,GEN,37,IND,88,15,Hindu,16
329,Sakit,GEN,SURAJ SINGH,M,GEN,65,SP,24627,1,Hindu,46
329,Sakit,GEN,NEERAJ KISHORE MISHRA,M,GEN,35,BSP,24269,2,Hindu,50
329,Sakit,GEN,VIRENDRA SINGH SOLANKI,M,GEN,58,BJP,22361,3,Hindu,52
329,Sakit,GEN,RAJVEER SINGH YADAV,M,GEN,49,RTKP,10018,4,Hindu,22
329,Sakit,GEN,DHARMVEER SINGH,M,GEN,38,INC,2640,5,Hindu,22
329,Sakit,GEN,VIKAS CHANDRA,M,GEN,41,IND,992,6,Hindu,5
329,Sakit,GEN,ANIL KUMAR YADAV (FAUJI),M,GEN,43,IND,747,7,Hindu,43
329,Sakit,GEN,DHARMENDRA KUMAR,M,GEN,36,RLD,484,8,Hindu,5
329,Sakit,GEN,AKHAND PRATAP,M,GEN,31,IND,401,9,Hindu,16
329,Sakit,GEN,NEERAJ DEVI,F,GEN,43,IND,396,10,Hindu,13
329,Sakit,GEN,LAXMAN SINGH YADAV,M,GEN,48,IND,339,11,Hindu,52
329,Sakit,GEN,JAIPRAKASH,M,GEN,35,IND,296,12,Unknown,0
329,Sakit,GEN,ARVIND,M,GEN,46,IND,276,13,Hindu,66
330,Soron,GEN,MAMTESH,M,GEN,34,BSP,28578,1,Unknown,0
330,Soron,GEN,DEVENDRA PRATAP,M,GEN,45,BJP,23366,2,Hindu,19
330,Soron,GEN,SWAMI SACCHINANADHARI SAKSHI,M,GEN,51,RTKP,11694,3,Hindu,13
330,Soron,GEN,RAJ KUMAR,M,GEN,51,BKD,7903,4,Hindu,5
330,Soron,GEN,RESHAM DEVI,F,GEN,52,SP,6020,5,Hindu,13
330,Soron,GEN,LAXMI NARAYAN,M,GEN,62,NLHP,2602,6,Hindu,62
330,Soron,GEN,MANSINGH,M,GEN,60,INC,1984,7,Unknown,0
330,Soron,GEN,MUNESH PAL SINGH,M,GEN,41,JM,1952,8,Hindu,46
330,Soron,GEN,SURENDRA KUMAR,M,GEN,62,SAP,1740,9,Hindu,5
330,Soron,GEN,GYAN SINGH,M,GEN,62,CPM,1690,10,Hindu,5
330,Soron,GEN,NARESH SINGH,M,GEN,40,IND,1175,11,Hindu,46
330,Soron,GEN,MUNNA LAL,M,GEN,51,IND,691,12,Hindu,5
330,Soron,GEN,CHANDRA BHAN,M,GEN,39,IND,672,13,Hindu,46
330,Soron,GEN,LAKHAN SINGH,M,GEN,37,IND,615,14,Hindu,46
330,Soron,GEN,AVNISH,M,GEN,34,IND,554,15,Unknown,0
330,Soron,GEN,SURENDRA,M,GEN,37,IND,288,16,Unknown,0
330,Soron,GEN,ABHAY KUMAR,M,GEN,45,RPD,273,17,Hindu,46
330,Soron,GEN,ANAR SINGH,M,GEN,50,IND,273,18,Hindu,16
330,Soron,GEN,OM SARAN,M,GEN,29,IND,253,19,Unknown,0
330,Soron,GEN,BIJENDRA PRATAP,M,GEN,39,IND,179,20,Hindu,16
331,Kasganj,GEN,HASRATULLA,M,GEN,48,BSP,35105,1,Unknown,0
331,Kasganj,GEN,NETRAM SINGH,M,GEN,79,BJP,32733,2,Hindu,16
331,Kasganj,GEN,MANPAL SINGH,M,GEN,69,SP,25549,3,Hindu,16
331,Kasganj,GEN,SHASHI LATA,F,GEN,44,INC,7402,4,Hindu,25
331,Kasganj,GEN,RAMVEER,M,GEN,47,RTKP,4329,5,Unknown,0
331,Kasganj,GEN,RAM CHAND,M,SC,45,IND,947,6,Hindu,8
331,Kasganj,GEN,ASLAM,M,GEN,37,IND,639,7,Muslim,16
331,Kasganj,GEN,KHUSHI RAM,M,GEN,37,IND,476,8,Hindu,8
331,Kasganj,GEN,RAM KISHORE,M,GEN,47,IND,327,9,Hindu,29
331,Kasganj,GEN,RAJVEER,M,GEN,42,IND,313,10,Unknown,0
331,Kasganj,GEN,RAJENDRA SINGH,M,GEN,38,IND,232,11,Hindu,4
331,Kasganj,GEN,AKHALAQ AHMAD,M,GEN,50,IND,179,12,Hindu,2
331,Kasganj,GEN,PYARE LAL,M,GEN,43,IND,174,13,Hindu,16
332,Etah,GEN,PRAJAPALAN,M,GEN,51,BJP,48529,1,Unknown,0
332,Etah,GEN,SHISHUPAL SINGH,M,GEN,49,SP,27601,2,Hindu,46
332,Etah,GEN,GREESH CHANDRA VERMA,M,GEN,47,BSP,22828,3,Hindu,46
332,Etah,GEN,AJAY CHATURVEDI,M,GEN,51,INC,4955,4,Hindu,46
332,Etah,GEN,RAJNEESH,M,GEN,36,RLD,2199,5,Unknown,0
332,Etah,GEN,RAJU,M,GEN,30,IND,1002,6,Hindu,16
332,Etah,GEN,MD. HALEEM,M,GEN,31,NLHP,776,7,Muslim,40
332,Etah,GEN,MOHAN LAL,M,GEN,40,IND,548,8,Hindu,5
332,Etah,GEN,BHAGWAN SINGH,M,GEN,39,IND,460,9,Hindu,16
332,Etah,GEN,NEERAJ,M,GEN,35,LD,403,10,Hindu,66
332,Etah,GEN,YATENDRA KUMAR,M,GEN,42,IND,368,11,Hindu,16
332,Etah,GEN,CHANDER SHEKHAR YADAV,M,GEN,35,IND,304,12,Hindu,50
332,Etah,GEN,KAMAL SINGH,M,GEN,27,IND,177,13,Hindu,4
332,Etah,GEN,RISHIPAL SINGH,M,GEN,37,IND,142,14,Hindu,16
333,Nidhauli Kalan,GEN,ANIL KUMAR SINGH,M,GEN,52,SP,29829,1,Hindu,33
333,Nidhauli Kalan,GEN,MAHESH CHAND,M,GEN,48,BSP,22567,2,Hindu,46
333,Nidhauli Kalan,GEN,OM PRAKASH,M,GEN,68,BJP,21953,3,Unknown,0
333,Nidhauli Kalan,GEN,SUBHASH CHAND,M,GEN,34,INC,16993,4,Hindu,46
333,Nidhauli Kalan,GEN,KAILASH,M,GEN,35,RTKP,2618,5,Hindu,66
333,Nidhauli Kalan,GEN,SUNIL KUMAR,M,GEN,35,IND,1168,6,Hindu,9
333,Nidhauli Kalan,GEN,NIRMLA,F,GEN,29,IND,556,7,Unknown,0
333,Nidhauli Kalan,GEN,VIMLESH KUMAR,M,GEN,26,IND,529,8,Hindu,16
333,Nidhauli Kalan,GEN,SADAN KUMAR,M,GEN,25,RLD,524,9,Hindu,16
333,Nidhauli Kalan,GEN,DHANPAT SINGH,M,GEN,40,IND,189,10,Hindu,16
333,Nidhauli Kalan,GEN,OMVEER SINGH,M,GEN,25,IND,184,11,Hindu,16
333,Nidhauli Kalan,GEN,ANIL KUMAR,M,GEN,30,IND,158,12,Hindu,22
333,Nidhauli Kalan,GEN,GOPAL KRISHNA,M,GEN,39,LD,134,13,Hindu,62
333,Nidhauli Kalan,GEN,AVNEESH,M,GEN,30,IND,126,14,Hindu,66
334,Jalesar,SC,KUVER SINGH,M,SC,42,BJP,31038,1,Hindu,16
334,Jalesar,SC,RANVIR SINGH KASHYAP,M,SC,42,BSP,30966,2,Hindu,14
334,Jalesar,SC,ANAR SINGH DIWAKAR,M,SC,46,SP,22527,3,Hindu,90
334,Jalesar,SC,SUDHA KUMARI,F,SC,25,INC,1500,4,Hindu,6
334,Jalesar,SC,SURESH CHAND S/O VISHNULAL,M,SC,39,IND,971,5,Hindu,83
334,Jalesar,SC,LAKHAN SINGH,M,SC,50,IND,345,6,Hindu,46
334,Jalesar,SC,SURESH CHAND S/O VISHNULAL,M,SC,44,IND,293,7,Hindu,83
334,Jalesar,SC,RAMJI LAL,M,SC,50,NLHP,244,8,Hindu,16
334,Jalesar,SC,MAHENDRA PAL,M,SC,59,RTKP,176,9,Hindu,46
334,Jalesar,SC,RAJENDRA SINGH,M,SC,44,IND,163,10,Hindu,4
334,Jalesar,SC,RAHIS SINGH,M,SC,37,IND,107,11,Hindu,16
334,Jalesar,SC,PAPPU,M,SC,32,IND,98,12,Unknown,0
334,Jalesar,SC,MAHESH CHAND,M,SC,39,IND,86,13,Hindu,46
335,Firozabad,GEN,NASIR UDDIN,M,GEN,66,BSP,42700,1,Muslim,46
335,Firozabad,GEN,AZIM BHAI,M,GEN,42,SP,32506,2,Muslim,83
335,Firozabad,GEN,RAGHUVER DAYAL VERMA,M,GEN,68,BJP,30980,3,Hindu,22
335,Firozabad,GEN,MUKESH YADAV,M,GEN,35,CPM,13743,4,Hindu,46
335,Firozabad,GEN,ABHINAV CHATURVEDI,M,GEN,39,INC,2282,5,Hindu,46
335,Firozabad,GEN,VIMLESH YADAV,F,GEN,30,IND,1184,6,Hindu,16
335,Firozabad,GEN,HARISH CHANDRA,M,GEN,47,IND,810,7,Hindu,19
335,Firozabad,GEN,MEENA RAJPUT,F,GEN,40,SAP,767,8,Hindu,46
335,Firozabad,GEN,SHRINIWAS (THAKUR),M,GEN,40,RSMD,651,9,Unknown,0
335,Firozabad,GEN,DR. KAMLESH VERMA,F,GEN,42,ASP,575,10,Hindu,46
335,Firozabad,GEN,RAMDAS SAVITA,M,GEN,40,IND,455,11,Hindu,11
335,Firozabad,GEN,MOH. SHAHZAD KHAN,M,GEN,35,LJP,395,12,Muslim,5
335,Firozabad,GEN,SANJAY,M,GEN,40,IND,206,13,Hindu,66
335,Firozabad,GEN,DURRE HASAN,M,GEN,63,IND,167,14,Muslim,16
335,Firozabad,GEN,KAYYUM KHAN,M,GEN,54,IND,147,15,Muslim,16
336,Bah,GEN,MADHUSDAN SHARMA,M,GEN,39,BSP,38877,1,Hindu,16
336,Bah,GEN,RAJA MAHENDRA ARI DAMAN SINGH,M,GEN,50,BJP,34254,2,Hindu,29
336,Bah,GEN,AMAR CHARDRA,M,GEN,60,SP,16830,3,Hindu,2
336,Bah,GEN,SUNIL KUMAR,M,GEN,42,RTKP,1937,4,Hindu,9
336,Bah,GEN,RAJEEV KUMAR,M,GEN,34,INC,1127,5,Hindu,46
336,Bah,GEN,SHYAM BARAN,M,GEN,38,IND,945,6,Hindu,83
336,Bah,GEN,RAM SINGH,M,GEN,48,IND,486,7,Hindu,8
336,Bah,GEN,VIJENDRA,M,SC,61,IND,432,8,Hindu,16
336,Bah,GEN,RAMESH,M,SC,50,IND,205,9,Unknown,0
336,Bah,GEN,ASHOK KUMAR,M,GEN,35,IND,167,10,Hindu,46
337,Fatehabad,GEN,RAJENDRA SINGH,M,GEN,49,BJP,38672,1,Hindu,4
337,Fatehabad,GEN,CHHOTE LAL VERMA,M,GEN,55,SP,33567,2,Hindu,9
337,Fatehabad,GEN,ASHOK DIXIT,M,GEN,50,IND,32333,3,Hindu,46
337,Fatehabad,GEN,VINOD JADAUN,M,GEN,29,BSP,23504,4,Hindu,83
337,Fatehabad,GEN,SATYENDRA,M,GEN,40,IND,1329,5,Hindu,66
337,Fatehabad,GEN,SHIV SINGH SISODIA,M,GEN,40,RSBP,817,6,Hindu,34
337,Fatehabad,GEN,PUJA TIWARI,F,GEN,36,INC,777,7,Hindu,5
337,Fatehabad,GEN,BRIJESH  KUMAR,M,GEN,30,IND,653,8,Hindu,5
337,Fatehabad,GEN,POHAP SINGH,M,GEN,36,IND,517,9,Hindu,16
337,Fatehabad,GEN,RAJKUMAR,M,GEN,36,IND,406,10,Hindu,16
337,Fatehabad,GEN,SHIVKANT,M,GEN,53,IND,276,11,Unknown,0
338,Tundla,SC,RAKESH BABU,M,SC,49,BSP,50002,1,Hindu,46
338,Tundla,SC,SHIV SINGH CHAK,M,SC,43,BJP,28178,2,Hindu,34
338,Tundla,SC,RAMESH CHANDRA CHANCHAL,M,SC,47,SP,27630,3,Hindu,37
338,Tundla,SC,DAULAT RAM,M,SC,62,CPM,14154,4,Hindu,5
338,Tundla,SC,MOHANDEV SHANKHWAR,M,SC,52,IND,3820,5,Unknown,0
338,Tundla,SC,RAMBAHADUR CHAK,M,SC,42,RLD,3757,6,Unknown,0
338,Tundla,SC,MAHESH CHANDRA PIPPAL,M,SC,41,INC,1987,7,Hindu,66
338,Tundla,SC,DAYAL BABU,M,SC,40,JM,1776,8,Hindu,22
338,Tundla,SC,HORILAL,M,SC,33,IND,1248,9,Unknown,0
338,Tundla,SC,RAKESH KUMAR,M,SC,35,IND,315,10,Hindu,46
338,Tundla,SC,CHOB SINGH ARYA,M,SC,52,ASP,312,11,Hindu,49
338,Tundla,SC,BHAGWAN SINGH,M,SC,48,IND,304,12,Hindu,16
338,Tundla,SC,JANKI PRASAD,M,SC,57,IND,187,13,Hindu,46
338,Tundla,SC,DEVI SINGH,M,SC,33,IND,158,14,Hindu,6
338,Tundla,SC,DALVEER,M,SC,37,RPI(A),150,15,Unknown,0
339,Etmadpur,SC,NARAYAN SINGH,M,SC,49,BSP,47539,1,Hindu,46
339,Etmadpur,SC,BABY RANI MAURYA,F,SC,50,BJP,37916,2,Hindu,46
339,Etmadpur,SC,GANGA PRASHAD PUSHKAR,M,SC,75,SP,20682,3,Hindu,62
339,Etmadpur,SC,CHANDRA BHAN MAURYA,M,SC,64,RLD,5257,4,Hindu,46
