AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTVOTPOLL,POSITION,religion,certainty
16,Meerapur,GEN,VEERPAL NIRWAL,M,GEN,56,BJP,25689,3,Unknown,0
16,Meerapur,GEN,MAHRAJUDDIN,M,GEN,49,SP,21083,4,Unknown,0
16,Meerapur,GEN,BILLU ALIAS JAISINGH,M,GEN,39,PECP,13650,5,Unknown,0
16,Meerapur,GEN,SANJEEV KUMAR,M,GEN,40,AITC,1807,6,Hindu,46
16,Meerapur,GEN,NOOR ALI,M,GEN,42,CPI,1249,7,Muslim,13
16,Meerapur,GEN,SAMSHER SINGH,M,GEN,49,IJP,1071,8,Hindu,16
16,Meerapur,GEN,SATBIR,M,GEN,47,JSP,704,9,Sikh,66
16,Meerapur,GEN,SETHPAL SINGH,M,GEN,38,RMD,665,10,Hindu,16
16,Meerapur,GEN,SALEEM,M,GEN,41,NLP,461,11,Muslim,66
16,Meerapur,GEN,ADESH KUMAR,M,GEN,49,AIRSP,372,12,Hindu,46
16,Meerapur,GEN,NAVEEN KUMAR,M,GEN,33,JaKP,349,13,Hindu,11
16,Meerapur,GEN,DEEPAK,M,GEN,29,JD(U),302,14,Hindu,6
16,Meerapur,GEN,NATTHAN SINGH,M,SC,51,LJP,255,15,Hindu,16
16,Meerapur,GEN,JASWEER,M,SC,28,MKUP,214,16,Unknown,0
17,Najibabad,GEN,TASLEEM,M,GEN,48,BSP,62713,1,Muslim,66
17,Najibabad,GEN,RAJEEV KUMAR AGARWAL,M,GEN,47,BJP,51130,2,Hindu,50
17,Najibabad,GEN,ABRAR ALAM,M,GEN,32,RLD,30885,3,Muslim,46
17,Najibabad,GEN,SHAHID ALI KHAN,M,GEN,49,SP,28597,4,Muslim,19
17,Najibabad,GEN,RAMPAL SINGH,M,GEN,67,CPM,2796,5,Hindu,16
17,Najibabad,GEN,ASARPAT SINGH,M,SC,44,IND,1677,6,Hindu,16
17,Najibabad,GEN,VIJAY SINGH,M,SC,55,AITC,1449,7,Hindu,46
17,Najibabad,GEN,ABHAY PRATAP,M,SC,43,JD(U),1033,8,Hindu,25
17,Najibabad,GEN,SANTRAM SINGH,M,GEN,36,BSKP,996,9,Hindu,16
17,Najibabad,GEN,RAHUL,M,GEN,42,IND,935,10,Hindu,66
17,Najibabad,GEN,KRISHNA DUTT,M,GEN,51,IND,905,11,Hindu,46
17,Najibabad,GEN,MOHD. QASIM,M,GEN,42,IND,781,12,Muslim,66
17,Najibabad,GEN,ZAMEER HASAN,M,GEN,64,MUL,725,13,Muslim,16
17,Najibabad,GEN,SHAILENDRA KUMAR,M,GEN,27,RaNP,703,14,Hindu,46
17,Najibabad,GEN,MATLOOB,M,GEN,50,IJP,478,15,Muslim,66
17,Najibabad,GEN,LADDAN,M,GEN,40,LJP,478,16,Unknown,0
17,Najibabad,GEN,NAUBAHAR,M,GEN,45,JaKP,240,17,Hindu,66
17,Najibabad,GEN,LAKHVEER SINGH,M,GEN,51,RLM,232,18,Hindu,16
17,Najibabad,GEN,FAREED,M,GEN,27,SSD,221,19,Muslim,40
18,Nagina ,SC,MANOJ KUMAR PARAS,M,SC,45,SP,83997,1,Hindu,60
18,Nagina ,SC,OMWATI DEVI,F,SC,65,BSP,57451,2,Hindu,3
18,Nagina ,SC,LOVEKUSH KUMAR,M,SC,43,BJP,23008,3,Hindu,16
18,Nagina ,SC,MADHAWA RAM,M,SC,65,PECP,7164,4,Hindu,5
18,Nagina ,SC,PHOOL SINGH CHOUDHRY,M,SC,40,INC,5307,5,Hindu,90
18,Nagina ,SC,NARDEV SINGH,M,SC,52,IND,2237,6,Sikh,33
18,Nagina ,SC,BABLI URF GULSHAN JAHAN,F,SC,37,AITC,767,7,Unknown,0
18,Nagina ,SC,SAVITRI,F,SC,39,ASP,725,8,Hindu,66
18,Nagina ,SC,RAMESH,M,SC,41,RMD,503,9,Unknown,0
18,Nagina ,SC,ASARPAT SINGH,M,SC,44,IND,492,10,Hindu,16
18,Nagina ,SC,DAYARAM,M,SC,52,RLNP,415,11,Hindu,66
18,Nagina ,SC,CHHOTI,F,SC,38,MKUP,377,12,Unknown,0
19,Barhapur,GEN,MOHD.GHAZI,M,GEN,36,BSP,68436,1,Unknown,0
19,Barhapur,GEN,INDRA DEV SINGH,M,GEN,58,BJP,41061,2,Hindu,24
19,Barhapur,GEN,HUSAIN AHMAD,M,GEN,53,INC,39083,3,Muslim,27
19,Barhapur,GEN,SADHNA SINGH,F,GEN,57,MD,29881,4,Hindu,22
19,Barhapur,GEN,KAFEEL,M,GEN,49,SP,8652,5,Muslim,16
19,Barhapur,GEN,DAYAWATI,F,GEN,45,LJP,2213,6,Unknown,0
19,Barhapur,GEN,LALIT KUMAR,M,GEN,37,RPD,1483,7,Hindu,9
19,Barhapur,GEN,VIJAY PAL,M,SC,32,RMD,1314,8,Hindu,46
19,Barhapur,GEN,SANJEEV KUMAR,M,GEN,42,IND,1053,9,Hindu,46
19,Barhapur,GEN,JOGENDRA,M,GEN,35,AITC,1038,10,Unknown,0
19,Barhapur,GEN,BIRJU,M,GEN,37,PECP,1027,11,Unknown,0
19,Barhapur,GEN,MOHD. KAFEEL,M,GEN,27,RLNP,978,12,Muslim,16
19,Barhapur,GEN,MOHD. FARAHEEM,M,GEN,38,NNP,883,13,Unknown,0
19,Barhapur,GEN,SANJAY GAHLAUT,M,GEN,45,RLM,857,14,Hindu,83
19,Barhapur,GEN,JAGESH PAL,M,GEN,36,PHSP,804,15,Hindu,46
19,Barhapur,GEN,BRAHAMPAL,M,GEN,34,BSKP,571,16,Unknown,0
19,Barhapur,GEN,ABDUL WAHAB,M,GEN,45,IND,440,17,Muslim,62
19,Barhapur,GEN,CHAMAN,M,GEN,37,ARVP,438,18,Unknown,0
19,Barhapur,GEN,RAJARAM,M,GEN,40,JD(U),438,19,Unknown,0
19,Barhapur,GEN,DEVWATI,F,GEN,37,VAJP,397,20,Unknown,0
19,Barhapur,GEN,KARAN SINGH SAINI,M,GEN,43,JSP,376,21,Hindu,20
19,Barhapur,GEN,VIGYAN PRAKASH,M,GEN,64,RaNP,339,22,Unknown,0
19,Barhapur,GEN,KHUSHAL,M,GEN,49,IND,319,23,Hindu,66
19,Barhapur,GEN,GAURAV PRATAP SINGH,M,GEN,31,IND,220,24,Hindu,29
20,Dhampur,GEN,TH. MOOL CHAND CHAUHAN,M,GEN,57,SP,53365,1,Hindu,16
20,Dhampur,GEN,ASHOK KUMAR RANA,M,GEN,52,BSP,52801,2,Hindu,50
20,Dhampur,GEN,ANWAR JAMIL,M,GEN,54,INC,36995,3,Muslim,5
20,Dhampur,GEN,RAJENDRA SINGH,M,GEN,55,BJP,9962,4,Hindu,4
20,Dhampur,GEN,BHUPENDRA KUMAR,M,GEN,54,PECP,1841,5,Hindu,46
20,Dhampur,GEN,SARWAR NAGINWI,M,GEN,72,ANC,1064,6,Unknown,0
20,Dhampur,GEN,HASEEB AHMAD,M,GEN,38,AIMF,916,7,Muslim,25
20,Dhampur,GEN,SURESH KUMAR,M,GEN,36,RMD,804,8,Hindu,46
20,Dhampur,GEN,SHOKIN SINGH,M,SC,52,IJP,642,9,Hindu,16
20,Dhampur,GEN,RAIS AHMAD,M,GEN,37,LJP,509,10,Muslim,25
20,Dhampur,GEN,ABDUL KHALIQUE,M,GEN,47,SDPI,425,11,Muslim,83
20,Dhampur,GEN,NARESH KUMAR,M,GEN,26,LD,349,12,Hindu,46
20,Dhampur,GEN,KAHKASHAN PARVEEN,F,GEN,40,AITC,340,13,Muslim,1
20,Dhampur,GEN,BADSHAH,M,GEN,52,NLP,305,14,Unknown,0
20,Dhampur,GEN,NAUBAHAR SINGH,M,GEN,44,RLNP,271,15,Hindu,46
20,Dhampur,GEN,ZAREENA BEGUM,F,GEN,48,RLM,238,16,Muslim,16
20,Dhampur,GEN,JAHAN AARA,F,GEN,27,SSD,150,17,Unknown,0
20,Dhampur,GEN,ARUN KUMAR,M,GEN,57,JD(U),147,18,Hindu,46
21,Nehtaur,SC,OM KUMAR,M,SC,45,BSP,51389,1,Hindu,16
21,Nehtaur,SC,RAJ KUMAR,M,SC,47,SP,31991,2,Hindu,5
21,Nehtaur,SC,MUNSHI RAM,M,SC,62,RLD,27397,3,Hindu,5
21,Nehtaur,SC,SUBHASH CHAND BALMIKI,M,SC,42,BJP,20872,4,Hindu,83
21,Nehtaur,SC,SARIKA,F,SC,25,IJP,18066,5,Hindu,66
21,Nehtaur,SC,SHOBHA RANI,F,SC,55,MD,9580,6,Hindu,62
21,Nehtaur,SC,DHAN PAL SINGH,M,SC,71,MUL,2356,7,Hindu,21
21,Nehtaur,SC,SATYAPALSINGH,M,SC,45,RMD,1215,8,Unknown,0
21,Nehtaur,SC,KUREY SINGH,M,SC,63,AITC,645,9,Hindu,16
21,Nehtaur,SC,MAHESH KUMAR,M,SC,52,RLNP,551,10,Hindu,46
21,Nehtaur,SC,ASHA DEVI,F,SC,44,RLM,323,11,Hindu,8
22,Bijnor,GEN,KUNVAR BHARATENDRA,M,GEN,48,BJP,68969,1,Unknown,0
22,Bijnor,GEN,MAHBOOB,M,GEN,38,BSP,51133,2,Muslim,27
22,Bijnor,GEN,SHAHNAWAZ RANA,M,GEN,39,RLD,47462,3,Hindu,16
22,Bijnor,GEN,RUCHI VIRA,F,GEN,50,SP,25173,4,Hindu,53
22,Bijnor,GEN,BALA,F,GEN,38,MD,4673,5,Hindu,66
22,Bijnor,GEN,VIRENDRA KUMAR,M,GEN,44,IND,1629,6,Hindu,46
22,Bijnor,GEN,KAMAL,M,GEN,42,IND,1425,7,Muslim,16
22,Bijnor,GEN,SHEHZAD ALI,M,GEN,30,IND,1178,8,Muslim,16
22,Bijnor,GEN,KRISHAN KUMAR,M,GEN,40,IND,959,9,Hindu,5
22,Bijnor,GEN,SURENDARA SINGH,M,SC,52,IJP,842,10,Hindu,16
22,Bijnor,GEN,ANWAR BABU,M,GEN,55,AITC,825,11,Hindu,5
22,Bijnor,GEN,DHARMENDRA SINGH,M,SC,36,IND,682,12,Hindu,5
22,Bijnor,GEN,CHATENRAM,M,SC,64,IND,678,13,Unknown,0
22,Bijnor,GEN,HUKAM SINGH,M,GEN,38,IND,555,14,Hindu,16
22,Bijnor,GEN,MEHFOOZ,M,GEN,47,RLM,493,15,Unknown,0
22,Bijnor,GEN,TOTARAM,M,GEN,66,PHSP,363,16,Unknown,0
22,Bijnor,GEN,NASIR,M,GEN,37,RLNP,362,17,Muslim,66
22,Bijnor,GEN,MEHENDRA,M,GEN,45,IND,352,18,Unknown,0
22,Bijnor,GEN,ANIL,M,GEN,37,VAJP,323,19,Hindu,23
22,Bijnor,GEN,GHANSHYAM,M,GEN,43,JaKP,313,20,Hindu,66
22,Bijnor,GEN,FAKHRUDDIN,M,GEN,43,SSD,299,21,Unknown,0
22,Bijnor,GEN,ZAKIR ALI RANA,M,GEN,49,IND,260,22,Muslim,26
22,Bijnor,GEN,KAMAR HAIDAR,M,GEN,43,ARVP,249,23,Muslim,16
22,Bijnor,GEN,NETRAM,M,GEN,75,BSKP,188,24,Unknown,0
23,Chandpur,GEN,IQBAL,M,GEN,52,BSP,54941,1,Muslim,16
23,Chandpur,GEN,SHAIRBAZ KHAN,M,GEN,35,SP,39928,2,Muslim,16
23,Chandpur,GEN,KAVITA SINGH,F,GEN,49,BJP,36941,3,Hindu,46
23,Chandpur,GEN,ARVIND KUMAR,M,GEN,52,MD,31495,4,Hindu,46
23,Chandpur,GEN,SWAMI OMVESH,M,GEN,60,RLD,16016,5,Hindu,83
23,Chandpur,GEN,SURENDRA SINGH,M,GEN,42,PECP,2078,6,Hindu,5
23,Chandpur,GEN,SHAHID HUSSAIN ANSARI,M,GEN,53,IND,2077,7,Muslim,24
23,Chandpur,GEN,SATYA PAL,M,GEN,57,RMD,1121,8,Hindu,5
23,Chandpur,GEN,MOHD FAROOQ,M,GEN,56,AITC,1046,9,Muslim,46
23,Chandpur,GEN,LOKENDRA,M,GEN,43,RPI(A),965,10,Unknown,0
23,Chandpur,GEN,A. KALAM,M,GEN,42,MKUP,496,11,Muslim,16
23,Chandpur,GEN,SHABANA PARVEEN,F,GEN,33,IND,492,12,Muslim,12
23,Chandpur,GEN,RAJPAL SINGH,M,GEN,59,RLM,356,13,Sikh,33
23,Chandpur,GEN,DINESH,M,GEN,35,RaNP,213,14,Hindu,66
24,Noorpur,GEN,LOKENDRA SINGH,M,GEN,35,BJP,47566,1,Hindu,16
24,Noorpur,GEN,MOHD.USMAAN,M,GEN,50,BSP,42093,2,Unknown,0
24,Noorpur,GEN,QUTBUDDIN,M,GEN,51,SP,34798,3,Unknown,0
24,Noorpur,GEN,GOHAR IQBAL,M,GEN,41,MD,32141,4,Muslim,4
24,Noorpur,GEN,YASHPAL SINGH,M,GEN,60,RLD,10571,5,Sikh,33
24,Noorpur,GEN,NIPENDER,M,GEN,41,RMD,3179,6,Unknown,0
24,Noorpur,GEN,PRITAM SINGH,M,GEN,47,LD,1888,7,Hindu,9
24,Noorpur,GEN,SIYAD ALI,M,GEN,41,ARVP,1661,8,Muslim,16
24,Noorpur,GEN,ZAHEER AHAMAD,M,GEN,55,RPD,832,9,Unknown,0
24,Noorpur,GEN,AFJAAL,M,GEN,35,RLM,788,10,Unknown,0
24,Noorpur,GEN,DHARMENDRA,M,GEN,31,RLNP,561,11,Unknown,0
24,Noorpur,GEN,NAPNDRA,M,GEN,39,RaNP,501,12,Unknown,0
25,Kanth,GEN,ANEESURREHMAN,M,GEN,48,PECP,37092,1,Unknown,0
25,Kanth,GEN,RIZWAN AHMAD KHAN,M,GEN,71,BSP,35558,2,Muslim,50
25,Kanth,GEN,FIZAULLAH CHAUDHRY,M,GEN,59,SP,30690,3,Unknown,0
25,Kanth,GEN,UTTAM SINGH,M,GEN,38,BJP,24934,4,Hindu,5
25,Kanth,GEN,YOGENDRA SINGH @ BHOORA,M,GEN,37,MD,24113,5,Hindu,24
25,Kanth,GEN,MOHAMMED ULLA KHAN,M,GEN,60,INC,18351,6,Muslim,6
25,Kanth,GEN,ABHINAY CHOUDHARY,M,GEN,33,JD(U),9384,7,Hindu,46
25,Kanth,GEN,ANIL KUMAR SINGH,M,GEN,55,RLD,3747,8,Hindu,33
25,Kanth,GEN,MAHENDRA SINGH,M,GEN,44,IND,2627,9,Hindu,46
25,Kanth,GEN,NARENDRA KUMAR,M,GEN,35,RSMD,2456,10,Hindu,46
25,Kanth,GEN,JABAR SINGH,M,SC,49,IND,2006,11,Hindu,16
25,Kanth,GEN,SHYAM DEV MALIK,M,GEN,26,MKUP,1668,12,Hindu,43
25,Kanth,GEN,KAUSHAL KUMAR,M,GEN,36,RMD,1662,13,Hindu,5
25,Kanth,GEN,RAJPAL,M,GEN,44,JaKP,1385,14,Sikh,66
25,Kanth,GEN,KULDEEP,M,GEN,32,UKDP,1175,15,Hindu,16
25,Kanth,GEN,VEDPRAKASH SHARMA,M,GEN,42,RLM,823,16,Hindu,46
25,Kanth,GEN,JAIVINDRA,M,SC,39,NLP,674,17,Unknown,0
25,Kanth,GEN,OMPRAKASH URF KALLU,M,GEN,48,IND,666,18,Hindu,83
25,Kanth,GEN,KALLU SINGH,M,SC,71,IND,639,19,Hindu,16
25,Kanth,GEN,CHANDRA PAL,M,SC,43,LD,629,20,Hindu,46
25,Kanth,GEN,SANJEEV KUMAR SAGAR,M,SC,40,RPI(A),442,21,Hindu,19
26,Thakurdwara,GEN,KUNWAR SERVESH KUMAR,M,GEN,60,BJP,84530,1,Hindu,46
26,Thakurdwara,GEN,VIJAY KUMAR,M,GEN,49,MD,46556,2,Hindu,46
26,Thakurdwara,GEN,NAWAB JAN,M,GEN,54,INC,46519,3,Muslim,16
26,Thakurdwara,GEN,HAJI MOHD. ILYAS,M,GEN,61,BSP,26367,4,Muslim,66
26,Thakurdwara,GEN,MANMOHAN SINGH SAINI,M,GEN,44,SP,5633,5,Hindu,24
26,Thakurdwara,GEN,MO. ASLAM,M,GEN,28,RLNP,2022,6,Muslim,16
26,Thakurdwara,GEN,RAIS AHMAD,M,GEN,51,IND,1592,7,Muslim,25
26,Thakurdwara,GEN,MANOJ KUMAR,M,GEN,55,IND,1284,8,Hindu,46
26,Thakurdwara,GEN,SURENDRA SINGH,M,SC,38,KSJP,1114,9,Hindu,5
26,Thakurdwara,GEN,RAHEESH,M,GEN,54,RLM,1063,10,Unknown,0
26,Thakurdwara,GEN,PUSHPENDRA KUMAR CHOUAN,M,GEN,44,UKDP,980,11,Hindu,83
26,Thakurdwara,GEN,MOHD. RAIS AHAMAD,M,GEN,51,SDPI,782,12,Muslim,83
26,Thakurdwara,GEN,RAVI KUMAR,M,GEN,39,JaKP,669,13,Hindu,5
26,Thakurdwara,GEN,ZAFAR IQBAL,M,GEN,58,ABML(S),581,14,Muslim,16
26,Thakurdwara,GEN,NAFEES AZAD,M,GEN,37,PECP,524,15,Muslim,16
27,Moradabad Rural,GEN,SHAMEEMUL HAQ,M,GEN,56,SP,72213,1,Muslim,16
27,Moradabad Rural,GEN,SURESH CHANDRA SAINI,M,GEN,52,BJP,49477,2,Hindu,66
27,Moradabad Rural,GEN,IFTAKHAR AHMAD,M,GEN,51,INC,23932,3,Hindu,2
27,Moradabad Rural,GEN,MOHD. NASIR,M,GEN,40,BSP,23408,4,Muslim,66
27,Moradabad Rural,GEN,MOHD. ASLAM,M,GEN,50,PECP,3799,5,Muslim,16
27,Moradabad Rural,GEN,HARPAL SINGH RAVI,M,SC,44,LD,1107,6,Hindu,12
27,Moradabad Rural,GEN,ABDUL JAMAL,M,GEN,47,IND,1028,7,Muslim,46
27,Moradabad Rural,GEN,SATISH CHAUHAN,M,GEN,42,RLM,980,8,Hindu,46
27,Moradabad Rural,GEN,GULAM GOSS,M,GEN,42,IND,628,9,Unknown,0
27,Moradabad Rural,GEN,AKIL,M,GEN,41,IND,628,10,Unknown,0
27,Moradabad Rural,GEN,KAMAL SHARMA,M,GEN,40,ABHM,513,11,Hindu,4
27,Moradabad Rural,GEN,ARVIND KUMAR JATAB,M,SC,25,RLNP,471,12,Hindu,66
27,Moradabad Rural,GEN,AKHIL KUMAR,M,GEN,34,IND,408,13,Hindu,2
27,Moradabad Rural,GEN,ANWER ALI,M,GEN,36,WPOI,407,14,Muslim,46
27,Moradabad Rural,GEN,RAJ KUMAR GUPTA,M,GEN,44,JD(U),395,15,Hindu,21
27,Moradabad Rural,GEN,SANJEEV KUMAR DEY,M,GEN,32,PBSD,376,16,Hindu,50
27,Moradabad Rural,GEN,KAUSAR HAYAT,M,GEN,59,MUL,321,17,Muslim,32
27,Moradabad Rural,GEN,JAGAN NATH,M,GEN,35,LJP,210,18,Hindu,83
27,Moradabad Rural,GEN,JAVED,M,GEN,39,LPSP,175,19,Muslim,16
27,Moradabad Rural,GEN,MANOJ KUMAR SINGH,M,GEN,36,VAJP,150,20,Hindu,50
28,Moradabad Nagar,GEN,MOHAMMAD YUSUF ANSARI,M,GEN,54,SP,88341,1,Muslim,50
28,Moradabad Nagar,GEN,RITESH KUMAR GUPTA,M,GEN,39,BJP,68103,2,Hindu,17
28,Moradabad Nagar,GEN,SANDEEP AGRAWAL,M,GEN,56,BSP,32739,3,Hindu,46
28,Moradabad Nagar,GEN,PHOOLWATI SAINI,F,GEN,52,INC,12598,4,Unknown,0
28,Moradabad Nagar,GEN,MOHD. ABUL NASAR,M,GEN,36,PECP,1325,5,Unknown,0
28,Moradabad Nagar,GEN,RAGHURAJ,M,GEN,31,IND,1248,6,Unknown,0
28,Moradabad Nagar,GEN,MAIRAJUDDIN,M,GEN,35,IND,970,7,Unknown,0
28,Moradabad Nagar,GEN,BALBER SAINI,M,GEN,42,PBSD,578,8,Unknown,0
28,Moradabad Nagar,GEN,BABU SHARAFT ALI,M,GEN,41,IEMC,569,9,Muslim,16
28,Moradabad Nagar,GEN,MOHAMMAD ATIK,M,GEN,50,IND,563,10,Jain,3
28,Moradabad Nagar,GEN,AJAY SHARMA,M,GEN,41,JaKP,547,11,Hindu,46
28,Moradabad Nagar,GEN,ASHOK SAINI,M,GEN,42,JaSD,482,12,Hindu,83
28,Moradabad Nagar,GEN,NARENDRA KUMAR SAXENA,M,GEN,43,IND,471,13,Hindu,50
28,Moradabad Nagar,GEN,ISLAM ALI,M,GEN,52,SUCI,386,14,Muslim,46
28,Moradabad Nagar,GEN,YASMEEN,F,GEN,28,RLM,325,15,Muslim,66
28,Moradabad Nagar,GEN,GULZAR KHAN,M,GEN,27,LJP,204,16,Muslim,4
29,Kundarki,GEN,MOHAMMAD RIZWAN,M,GEN,61,SP,81302,1,Muslim,62
29,Kundarki,GEN,RAMVEER SINGH,M,GEN,42,BJP,64101,2,Hindu,16
29,Kundarki,GEN,SAULAT ALI,M,GEN,60,INC,32423,3,Muslim,16
29,Kundarki,GEN,MOHD. ZUBAIR,M,GEN,47,BSP,31242,4,Muslim,66
29,Kundarki,GEN,ARIF PASHA ADVOCATE,M,GEN,33,PECP,2139,5,Muslim,22
29,Kundarki,GEN,RAMBHAROSE,M,SC,44,IND,1799,6,Unknown,0
29,Kundarki,GEN,UBAIS,M,GEN,35,IND,1698,7,Unknown,0
29,Kundarki,GEN,PREM SINGH,M,GEN,43,IND,1238,8,Hindu,5
29,Kundarki,GEN,SHYAMLAL SAINI,M,GEN,49,JaKP,943,9,Unknown,0
29,Kundarki,GEN,RAHIL PARVEEN,F,GEN,42,AITC,817,10,Muslim,2
29,Kundarki,GEN,VIJANDER SINGH,M,GEN,36,MD,750,11,Hindu,16
29,Kundarki,GEN,DR. NAEEM CHAUDHARY,M,GEN,31,RLNP,378,12,Muslim,33
29,Kundarki,GEN,KM. NAG BHARTI,F,SC,27,LJP,277,13,Hindu,49
29,Kundarki,GEN,RAMKISHOR,M,GEN,37,BC,219,14,Unknown,0
29,Kundarki,GEN,MAGANVEER SINGH,M,GEN,36,RLM,202,15,Hindu,16
30,Bilari,GEN,MHD.IRFAN,M,GEN,60,SP,55694,1,Unknown,0
30,Bilari,GEN,MHD.IRFAN,M,GEN,60,SP,55694,2,Unknown,0
30,Bilari,GEN,LAKHAN SINGH SAINI,M,GEN,49,BSP,54154,3,Hindu,68
30,Bilari,GEN,LAKHAN SINGH SAINI,M,GEN,49,BSP,54154,4,Hindu,68
30,Bilari,GEN,SUSHIL KUMAR,M,GEN,46,BJP,16738,5,Hindu,46
30,Bilari,GEN,SUSHIL KUMAR,M,GEN,46,BJP,16738,6,Hindu,46
30,Bilari,GEN,RAJENDRA YADAV,M,GEN,34,RPD,15984,7,Hindu,4
30,Bilari,GEN,RAJENDRA YADAV,M,GEN,34,RPD,15984,8,Hindu,4
30,Bilari,GEN,RAJESH SINGH YADAV,M,GEN,52,MD,14711,9,Hindu,52
30,Bilari,GEN,RAJESH SINGH YADAV,M,GEN,52,MD,14711,10,Hindu,52
30,Bilari,GEN,SHAKIL AHMAD SABRI,M,GEN,60,PECP,14151,11,Muslim,13
30,Bilari,GEN,SHAKIL AHMAD SABRI,M,GEN,60,PECP,14151,12,Muslim,13
30,Bilari,GEN,DIGVIJAY SINGH,M,GEN,31,RLD,10857,13,Hindu,46
30,Bilari,GEN,DIGVIJAY SINGH,M,GEN,31,RLD,10857,14,Hindu,46
30,Bilari,GEN,VISHAL SAXENA,M,GEN,36,IND,2472,15,Hindu,6
30,Bilari,GEN,VISHAL SAXENA,M,GEN,36,IND,2472,16,Hindu,6
30,Bilari,GEN,SHAMSHAD HUSAIN,M,GEN,39,BC,958,17,Muslim,5
30,Bilari,GEN,SHAMSHAD HUSAIN,M,GEN,39,BC,958,18,Muslim,5
30,Bilari,GEN,JAIPRAKASH,M,GEN,48,RLM,939,19,Unknown,0
30,Bilari,GEN,JAIPRAKASH,M,GEN,48,RLM,939,20,Unknown,0
30,Bilari,GEN,VEER SINGH,M,GEN,28,SSAD,938,21,Hindu,3
30,Bilari,GEN,VEER SINGH,M,GEN,28,SSAD,938,22,Hindu,3
30,Bilari,GEN,RAMESH SINGH,M,SC,41,KSJP,639,23,Hindu,5
30,Bilari,GEN,RAMESH SINGH,M,SC,41,KSJP,639,24,Hindu,5
30,Bilari,GEN,BHAWAR SINGH,M,GEN,36,JD(U),493,25,Hindu,16
30,Bilari,GEN,BHAWAR SINGH,M,GEN,36,JD(U),493,26,Hindu,16
30,Bilari,GEN,NEERAJ SOLANKI,M,GEN,32,VAJP,397,27,Hindu,46
30,Bilari,GEN,NEERAJ SOLANKI,M,GEN,32,VAJP,397,28,Hindu,46
31,Chandausi ,SC,LAXMI GAUTAM,F,SC,32,SP,55871,1,Hindu,34
31,Chandausi ,SC,LAXMI GAUTAM,F,SC,32,SP,55871,2,Hindu,34
31,Chandausi ,SC,GULAB DEVI,F,SC,56,BJP,51864,3,Hindu,9
31,Chandausi ,SC,GULAB DEVI,F,SC,56,BJP,51864,4,Hindu,9
31,Chandausi ,SC,GIRISH CHANDRA,M,SC,48,BSP,51534,5,Hindu,46
31,Chandausi ,SC,GIRISH CHANDRA,M,SC,48,BSP,51534,6,Hindu,46
31,Chandausi ,SC,SATISH PREMI,M,SC,48,INC,13443,7,Hindu,83
31,Chandausi ,SC,SATISH PREMI,M,SC,48,INC,13443,8,Hindu,83
31,Chandausi ,SC,VANDANA,F,SC,32,MD,7552,9,Unknown,0
31,Chandausi ,SC,VANDANA,F,SC,32,MD,7552,10,Unknown,0
31,Chandausi ,SC,SHARVESH ALIS SHABNAM,F,SC,35,PECP,4132,11,Unknown,0
31,Chandausi ,SC,SHARVESH ALIS SHABNAM,F,SC,35,PECP,4132,12,Unknown,0
31,Chandausi ,SC,RAJNEESH,M,SC,30,IND,2375,13,Unknown,0
31,Chandausi ,SC,RAJNEESH,M,SC,30,IND,2375,14,Unknown,0
31,Chandausi ,SC,MEENA,F,SC,29,IND,1451,15,Hindu,16
31,Chandausi ,SC,MEENA,F,SC,29,IND,1451,16,Hindu,16
31,Chandausi ,SC,MOHAN LAL,M,SC,49,SSAD,1293,17,Hindu,5
31,Chandausi ,SC,MOHAN LAL,M,SC,49,SSAD,1293,18,Hindu,5
31,Chandausi ,SC,HEMENDRA SINGH,M,SC,25,IOP,853,19,Hindu,5
31,Chandausi ,SC,HEMENDRA SINGH,M,SC,25,IOP,853,20,Hindu,5
31,Chandausi ,SC,CHANDRA PAL SINGH,M,SC,55,ASP,566,21,Hindu,50
31,Chandausi ,SC,CHANDRA PAL SINGH,M,SC,55,ASP,566,22,Hindu,50
31,Chandausi ,SC,KARAN SINGH,M,SC,58,RPD,408,23,Hindu,4
31,Chandausi ,SC,KARAN SINGH,M,SC,58,RPD,408,24,Hindu,4
31,Chandausi ,SC,MALTI DEVI,F,SC,30,RLM,325,25,Hindu,13
31,Chandausi ,SC,MALTI DEVI,F,SC,30,RLM,325,26,Hindu,13
31,Chandausi ,SC,NETRA SINGH,M,SC,55,KiS,233,27,Hindu,46
31,Chandausi ,SC,NETRA SINGH,M,SC,55,KiS,233,28,Hindu,46
32,Asmoli,GEN,PINKI SINGH,F,GEN,31,SP,73873,1,Hindu,16
32,Asmoli,GEN,PINKI SINGH,F,GEN,31,SP,73873,2,Hindu,16
32,Asmoli,GEN,AQEEL UR REHMAN KHAN,M,GEN,49,BSP,47484,3,Muslim,32
32,Asmoli,GEN,AQEEL UR REHMAN KHAN,M,GEN,49,BSP,47484,4,Muslim,32
32,Asmoli,GEN,BHARAT SINGH YADAV,M,GEN,47,BJP,28783,5,Hindu,22
32,Asmoli,GEN,BHARAT SINGH YADAV,M,GEN,47,BJP,28783,6,Hindu,22
32,Asmoli,GEN,ASRAR AHMAD,M,GEN,64,INC,23881,7,Hindu,2
